date,state,district,pincode,bio_age_5_17,bio_age_17_
06-12-2025,Tamil Nadu,Dharmapuri,636806,32,4
06-12-2025,Tamil Nadu,Dharmapuri,636811,15,5
28-11-2025,Tamil Nadu,Dharmapuri,635111,6,6
28-11-2025,Tamil Nadu,Dharmapuri,636352,8,4
28-11-2025,Tamil Nadu,Dharmapuri,636805,15,4
28-11-2025,Tamil Nadu,Dharmapuri,636807,9,16
28-11-2025,Tamil Nadu,Dharmapuri,636808,28,17
28-11-2025,Tamil Nadu,Dharmapuri,636906,26,11
23-11-2025,Tamil Nadu,Dharmapuri,636902,1,0
24-11-2025,Tamil Nadu,Dharmapuri,635111,10,12
24-11-2025,Tamil Nadu,Dharmapuri,635201,1,0
24-11-2025,Tamil Nadu,Dharmapuri,635303,7,7
24-11-2025,Tamil Nadu,Dharmapuri,636701,15,8
24-11-2025,Tamil Nadu,Dharmapuri,636705,11,3
24-11-2025,Tamil Nadu,Dharmapuri,636804,23,1
24-11-2025,Tamil Nadu,Dharmapuri,636805,13,10
24-11-2025,Tamil Nadu,Dharmapuri,636809,20,15
24-11-2025,Tamil Nadu,Dharmapuri,636811,13,4
24-11-2025,Tamil Nadu,Dharmapuri,636813,22,9
24-11-2025,Tamil Nadu,Dharmapuri,636902,6,2
01-12-2025,Tamil Nadu,Dharmapuri,635106,2,0
01-12-2025,Tamil Nadu,Dharmapuri,635109,1,0
01-12-2025,Tamil Nadu,Dharmapuri,635202,21,5
01-12-2025,Tamil Nadu,Dharmapuri,635205,14,9
01-12-2025,Tamil Nadu,Dharmapuri,636352,2,6
01-12-2025,Tamil Nadu,Dharmapuri,636803,10,9
01-12-2025,Tamil Nadu,Dharmapuri,636807,31,13
01-12-2025,Tamil Nadu,Dharmapuri,636809,18,20
01-12-2025,Tamil Nadu,Dharmapuri,636903,37,11
25-11-2025,Tamil Nadu,Dharmapuri,635105,0,1
25-11-2025,Tamil Nadu,Dharmapuri,635106,3,2
25-11-2025,Tamil Nadu,Dharmapuri,635305,10,19
25-11-2025,Tamil Nadu,Dharmapuri,636701,13,14
25-11-2025,Tamil Nadu,Dharmapuri,636905,32,11
26-11-2025,Tamil Nadu,Dharmapuri,635205,7,2
26-11-2025,Tamil Nadu,Dharmapuri,635303,8,7
26-11-2025,Tamil Nadu,Dharmapuri,635305,4,17
26-11-2025,Tamil Nadu,Dharmapuri,636805,10,4
26-11-2025,Tamil Nadu,Dharmapuri,636811,13,4
26-11-2025,Tamil Nadu,Dharmapuri,636812,3,0
26-11-2025,Tamil Nadu,Dharmapuri,636813,9,7
26-11-2025,Tamil Nadu,Dharmapuri,636902,4,4
26-11-2025,Tamil Nadu,Dharmapuri,636903,30,21
26-11-2025,Tamil Nadu,Dharmapuri,636904,0,3
27-11-2025,Tamil Nadu,Dharmapuri,635117,0,2
27-11-2025,Tamil Nadu,Dharmapuri,635302,16,5
27-11-2025,Tamil Nadu,Dharmapuri,636705,16,5
27-11-2025,Tamil Nadu,Dharmapuri,636803,10,11
27-11-2025,Tamil Nadu,Dharmapuri,636807,13,9
15-12-2025,Tamil Nadu,Dharmapuri,635202,28,8
15-12-2025,Tamil Nadu,Dharmapuri,635301,6,6
15-12-2025,Tamil Nadu,Dharmapuri,636807,24,11
15-12-2025,Tamil Nadu,Dharmapuri,636808,38,25
15-12-2025,Tamil Nadu,Dharmapuri,636811,5,2
15-12-2025,Tamil Nadu,Dharmapuri,636813,27,9
14-12-2025,Tamil Nadu,Dharmapuri,635205,0,2
14-12-2025,Tamil Nadu,Dharmapuri,636704,4,0
14-12-2025,Tamil Nadu,Dharmapuri,636808,5,1
08-12-2025,Tamil Nadu,Dharmapuri,635106,1,2
08-12-2025,Tamil Nadu,Dharmapuri,635205,26,10
08-12-2025,Tamil Nadu,Dharmapuri,635303,50,5
08-12-2025,Tamil Nadu,Dharmapuri,636704,9,4
08-12-2025,Tamil Nadu,Dharmapuri,636803,26,6
08-12-2025,Tamil Nadu,Dharmapuri,636812,7,3
08-12-2025,Tamil Nadu,Dharmapuri,636906,13,14
09-12-2025,Tamil Nadu,Dharmapuri,635106,5,1
09-12-2025,Tamil Nadu,Dharmapuri,635301,9,5
09-12-2025,Tamil Nadu,Dharmapuri,636701,21,9
09-12-2025,Tamil Nadu,Dharmapuri,636809,48,13
09-12-2025,Tamil Nadu,Dharmapuri,636906,17,7
12-12-2025,Tamil Nadu,Dharmapuri,635106,6,1
12-12-2025,Tamil Nadu,Dharmapuri,635111,15,3
12-12-2025,Tamil Nadu,Dharmapuri,635122,1,0
12-12-2025,Tamil Nadu,Dharmapuri,636352,0,3
12-12-2025,Tamil Nadu,Dharmapuri,636804,21,2
12-12-2025,Tamil Nadu,Dharmapuri,636813,71,11
12-12-2025,Tamil Nadu,Dharmapuri,636904,12,3
12-12-2025,Tamil Nadu,Dharmapuri,636906,36,17
13-12-2025,Tamil Nadu,Dharmapuri,635106,6,0
13-12-2025,Tamil Nadu,Dharmapuri,635205,20,6
13-12-2025,Tamil Nadu,Dharmapuri,635303,41,5
10-12-2025,Tamil Nadu,Dharmapuri,635106,6,0
10-12-2025,Tamil Nadu,Dharmapuri,635111,15,5
10-12-2025,Tamil Nadu,Dharmapuri,635202,52,4
10-12-2025,Tamil Nadu,Dharmapuri,635305,37,12
10-12-2025,Tamil Nadu,Dharmapuri,636803,12,13
11-12-2025,Tamil Nadu,Dharmapuri,635106,5,0
11-12-2025,Tamil Nadu,Dharmapuri,635109,1,1
11-12-2025,Tamil Nadu,Dharmapuri,635111,10,4
11-12-2025,Tamil Nadu,Dharmapuri,636810,70,21
11-12-2025,Tamil Nadu,Dharmapuri,636811,19,3
11-12-2025,Tamil Nadu,Dharmapuri,636904,12,3
05-06-2025,Tamil Nadu,Dharmapuri,635109,0,2
18-10-2025,Tamil Nadu,Dharmapuri,635109,2,1
18-10-2025,Tamil Nadu,Dharmapuri,635123,0,6
18-10-2025,Tamil Nadu,Dharmapuri,636805,19,3
18-10-2025,Tamil Nadu,Dharmapuri,636808,51,34
18-10-2025,Tamil Nadu,Dharmapuri,636809,33,27
09-06-2025,Tamil Nadu,Dharmapuri,635106,0,1
09-06-2025,Tamil Nadu,Dharmapuri,635112,0,1
25-06-2025,Tamil Nadu,Dharmapuri,635201,0,2
01-07-2025,Tamil Nadu,Dharmapuri,635106,0,1
20-07-2025,Tamil Nadu,Dharmapuri,636903,0,4
06-07-2025,Tamil Nadu,Dharmapuri,635305,0,1
06-07-2025,Tamil Nadu,Dharmapuri,636352,0,1
06-07-2025,Tamil Nadu,Dharmapuri,636803,0,1
06-07-2025,Tamil Nadu,Dharmapuri,636903,0,1
06-07-2025,Tamil Nadu,Dharmapuri,636906,0,2
05-07-2025,Tamil Nadu,Dharmapuri,635123,1,1
07-06-2025,Tamil Nadu,Dharmapuri,635301,0,2
07-06-2025,Tamil Nadu,Dharmapuri,635305,0,2
07-06-2025,Tamil Nadu,Dharmapuri,636807,1,1
01-06-2025,Tamil Nadu,Dharmapuri,636705,0,1
01-06-2025,Tamil Nadu,Dharmapuri,636803,0,1
01-06-2025,Tamil Nadu,Dharmapuri,636906,0,1
27-05-2025,Tamil Nadu,Dharmapuri,635122,0,1
12-07-2025,Tamil Nadu,Dharmapuri,635123,0,1
11-07-2025,Tamil Nadu,Dharmapuri,635106,0,3
11-07-2025,Tamil Nadu,Dharmapuri,635306,0,1
14-07-2025,Tamil Nadu,Dharmapuri,635109,0,3
14-07-2025,Tamil Nadu,Dharmapuri,635115,0,1
14-07-2025,Tamil Nadu,Dharmapuri,635201,0,2
13-07-2025,Tamil Nadu,Dharmapuri,635116,0,1
13-07-2025,Tamil Nadu,Dharmapuri,636808,0,2
10-08-2025,Tamil Nadu,Dharmapuri,635111,1,0
12-08-2025,Tamil Nadu,Dharmapuri,635109,0,3
23-07-2025,Tamil Nadu,Dharmapuri,635110,0,2
03-08-2025,Tamil Nadu,Dharmapuri,635202,0,1
03-08-2025,Tamil Nadu,Dharmapuri,635301,0,1
03-08-2025,Tamil Nadu,Dharmapuri,636809,0,1
30-07-2025,Tamil Nadu,Dharmapuri,635104,0,1
31-07-2025,Tamil Nadu,Dharmapuri,635123,0,1
31-07-2025,Tamil Nadu,Dharmapuri,635126,0,1
21-10-2025,Tamil Nadu,Dharmapuri,635202,3,0
21-10-2025,Tamil Nadu,Dharmapuri,636705,5,3
26-05-2025,Tamil Nadu,Dharmapuri,635110,0,1
25-05-2025,Tamil Nadu,Dharmapuri,636705,0,3
25-05-2025,Tamil Nadu,Dharmapuri,636805,0,1
25-05-2025,Tamil Nadu,Dharmapuri,636811,0,1
25-05-2025,Tamil Nadu,Dharmapuri,636905,0,1
25-07-2025,Tamil Nadu,Dharmapuri,635205,6,6
25-07-2025,Tamil Nadu,Dharmapuri,635305,7,15
25-07-2025,Tamil Nadu,Dharmapuri,636352,2,2
25-07-2025,Tamil Nadu,Dharmapuri,636701,2,13
25-07-2025,Tamil Nadu,Dharmapuri,636805,1,1
25-07-2025,Tamil Nadu,Dharmapuri,636904,1,3
26-07-2025,Tamil Nadu,Dharmapuri,636803,21,5
26-07-2025,Tamil Nadu,Dharmapuri,636805,2,3
27-07-2025,Tamil Nadu,Dharmapuri,636813,1,0
27-07-2025,Tamil Nadu,Dharmapuri,636902,1,0
31-07-2025,Tamil Nadu,Dharmapuri,635111,4,1
31-07-2025,Tamil Nadu,Dharmapuri,635202,26,18
31-07-2025,Tamil Nadu,Dharmapuri,636701,12,13
31-07-2025,Tamil Nadu,Dharmapuri,636704,5,8
31-07-2025,Tamil Nadu,Dharmapuri,636810,8,9
31-07-2025,Tamil Nadu,Dharmapuri,636903,12,8
31-07-2025,Tamil Nadu,Dharmapuri,636905,30,4
04-08-2025,Tamil Nadu,Dharmapuri,635001,0,2
04-08-2025,Tamil Nadu,Dharmapuri,635305,7,5
04-08-2025,Tamil Nadu,Dharmapuri,636701,4,13
04-08-2025,Tamil Nadu,Dharmapuri,636705,3,6
04-08-2025,Tamil Nadu,Dharmapuri,636806,6,8
04-08-2025,Tamil Nadu,Dharmapuri,636808,13,18
04-08-2025,Tamil Nadu,Dharmapuri,636904,0,1
12-08-2025,Tamil Nadu,Dharmapuri,635116,0,2
12-08-2025,Tamil Nadu,Dharmapuri,635303,4,1
12-08-2025,Tamil Nadu,Dharmapuri,636701,2,9
12-08-2025,Tamil Nadu,Dharmapuri,636705,2,11
12-08-2025,Tamil Nadu,Dharmapuri,636804,7,3
12-08-2025,Tamil Nadu,Dharmapuri,636806,7,5
12-08-2025,Tamil Nadu,Dharmapuri,636808,19,14
12-08-2025,Tamil Nadu,Dharmapuri,636905,9,8
22-07-2025,Tamil Nadu,Dharmapuri,636804,3,3
22-07-2025,Tamil Nadu,Dharmapuri,636805,5,5
22-07-2025,Tamil Nadu,Dharmapuri,636806,3,1
22-07-2025,Tamil Nadu,Dharmapuri,636809,4,10
22-07-2025,Tamil Nadu,Dharmapuri,636812,1,0
21-07-2025,Tamil Nadu,Dharmapuri,635109,0,1
21-07-2025,Tamil Nadu,Dharmapuri,635111,0,3
21-07-2025,Tamil Nadu,Dharmapuri,635302,2,7
21-07-2025,Tamil Nadu,Dharmapuri,636352,1,4
21-07-2025,Tamil Nadu,Dharmapuri,636810,8,14
21-07-2025,Tamil Nadu,Dharmapuri,636813,1,8
21-07-2025,Tamil Nadu,Dharmapuri,636905,6,11
06-08-2025,Tamil Nadu,Dharmapuri,635111,2,7
06-08-2025,Tamil Nadu,Dharmapuri,636352,6,3
06-08-2025,Tamil Nadu,Dharmapuri,636803,9,5
06-08-2025,Tamil Nadu,Dharmapuri,636804,3,1
06-08-2025,Tamil Nadu,Dharmapuri,636809,9,16
06-08-2025,Tamil Nadu,Dharmapuri,636811,2,3
07-08-2025,Tamil Nadu,Dharmapuri,635305,8,3
18-08-2025,Tamil Nadu,Dharmapuri,635202,9,11
18-08-2025,Tamil Nadu,Dharmapuri,636805,9,7
18-08-2025,Tamil Nadu,Dharmapuri,636806,6,4
18-08-2025,Tamil Nadu,Dharmapuri,636903,36,11
18-08-2025,Tamil Nadu,Dharmapuri,636904,8,2
19-08-2025,Tamil Nadu,Dharmapuri,635301,1,2
19-08-2025,Tamil Nadu,Dharmapuri,636704,2,9
19-08-2025,Tamil Nadu,Dharmapuri,636805,6,2
19-08-2025,Tamil Nadu,Dharmapuri,636808,10,10
19-08-2025,Tamil Nadu,Dharmapuri,636811,1,3
19-08-2025,Tamil Nadu,Dharmapuri,636903,28,13
19-08-2025,Tamil Nadu,Dharmapuri,636906,24,7
20-08-2025,Tamil Nadu,Dharmapuri,635301,6,5
20-08-2025,Tamil Nadu,Dharmapuri,636701,7,18
20-08-2025,Tamil Nadu,Dharmapuri,636804,0,3
20-08-2025,Tamil Nadu,Dharmapuri,636906,41,7
21-08-2025,Tamil Nadu,Dharmapuri,635111,1,2
21-08-2025,Tamil Nadu,Dharmapuri,636705,3,15
21-08-2025,Tamil Nadu,Dharmapuri,636904,2,1
22-08-2025,Tamil Nadu,Dharmapuri,635109,0,1
22-08-2025,Tamil Nadu,Dharmapuri,636701,8,11
22-08-2025,Tamil Nadu,Dharmapuri,636704,4,7
22-08-2025,Tamil Nadu,Dharmapuri,636808,32,23
22-08-2025,Tamil Nadu,Dharmapuri,636812,1,1
22-08-2025,Tamil Nadu,Dharmapuri,636905,4,4
22-08-2025,Tamil Nadu,Dharmapuri,636906,38,9
24-08-2025,Tamil Nadu,Dharmapuri,636808,2,3
23-08-2025,Tamil Nadu,Dharmapuri,635106,2,0
23-08-2025,Tamil Nadu,Dharmapuri,635109,1,0
23-08-2025,Tamil Nadu,Dharmapuri,635303,6,5
23-08-2025,Tamil Nadu,Dharmapuri,636803,5,0
23-08-2025,Tamil Nadu,Dharmapuri,636804,3,4
23-08-2025,Tamil Nadu,Dharmapuri,636805,5,9
23-08-2025,Tamil Nadu,Dharmapuri,636811,5,3
23-08-2025,Tamil Nadu,Dharmapuri,636904,7,4
23-08-2025,Tamil Nadu,Dharmapuri,636906,21,3
18-07-2025,Tamil Nadu,Dharmapuri,635106,1,1
18-07-2025,Tamil Nadu,Dharmapuri,635111,2,9
18-07-2025,Tamil Nadu,Dharmapuri,635202,8,12
18-07-2025,Tamil Nadu,Dharmapuri,636701,2,13
18-07-2025,Tamil Nadu,Dharmapuri,636803,6,17
05-08-2025,Tamil Nadu,Dharmapuri,635205,11,9
17-08-2025,Tamil Nadu,Dharmapuri,635103,0,1
17-08-2025,Tamil Nadu,Dharmapuri,635202,0,2
17-08-2025,Tamil Nadu,Dharmapuri,636809,0,1
14-08-2025,Tamil Nadu,Dharmapuri,635111,12,4
14-08-2025,Tamil Nadu,Dharmapuri,635116,0,1
14-08-2025,Tamil Nadu,Dharmapuri,635205,13,16
14-08-2025,Tamil Nadu,Dharmapuri,635303,0,4
14-08-2025,Tamil Nadu,Dharmapuri,636704,11,10
14-08-2025,Tamil Nadu,Dharmapuri,636905,4,10
14-08-2025,Tamil Nadu,Dharmapuri,636906,34,8
16-08-2025,Tamil Nadu,Dharmapuri,635201,33,2
16-08-2025,Tamil Nadu,Dharmapuri,635303,2,0
16-08-2025,Tamil Nadu,Dharmapuri,635305,5,2
16-08-2025,Tamil Nadu,Dharmapuri,636701,1,0
16-08-2025,Tamil Nadu,Dharmapuri,636704,5,0
16-08-2025,Tamil Nadu,Dharmapuri,636705,5,0
16-08-2025,Tamil Nadu,Dharmapuri,636805,2,1
16-08-2025,Tamil Nadu,Dharmapuri,636807,0,1
16-08-2025,Tamil Nadu,Dharmapuri,636809,2,4
16-08-2025,Tamil Nadu,Dharmapuri,636810,2,0
16-08-2025,Tamil Nadu,Dharmapuri,636903,7,3
19-07-2025,Tamil Nadu,Dharmapuri,635106,5,0
19-07-2025,Tamil Nadu,Dharmapuri,635201,4,1
19-07-2025,Tamil Nadu,Dharmapuri,635302,4,8
19-07-2025,Tamil Nadu,Dharmapuri,636705,6,4
19-07-2025,Tamil Nadu,Dharmapuri,636809,8,14
19-07-2025,Tamil Nadu,Dharmapuri,636811,4,3
23-07-2025,Tamil Nadu,Dharmapuri,635202,5,12
23-07-2025,Tamil Nadu,Dharmapuri,635302,2,3
23-07-2025,Tamil Nadu,Dharmapuri,635305,2,12
23-07-2025,Tamil Nadu,Dharmapuri,636803,8,3
23-07-2025,Tamil Nadu,Dharmapuri,636806,5,1
23-07-2025,Tamil Nadu,Dharmapuri,636906,0,6
20-07-2025,Tamil Nadu,Dharmapuri,636808,1,2
20-07-2025,Tamil Nadu,Dharmapuri,636813,1,1
24-07-2025,Tamil Nadu,Dharmapuri,635111,1,5
24-07-2025,Tamil Nadu,Dharmapuri,635123,0,2
24-07-2025,Tamil Nadu,Dharmapuri,636803,7,7
24-07-2025,Tamil Nadu,Dharmapuri,636806,7,7
24-07-2025,Tamil Nadu,Dharmapuri,636807,8,5
24-07-2025,Tamil Nadu,Dharmapuri,636905,2,5
13-08-2025,Tamil Nadu,Dharmapuri,635202,33,14
13-08-2025,Tamil Nadu,Dharmapuri,636705,5,9
13-08-2025,Tamil Nadu,Dharmapuri,636803,11,6
13-08-2025,Tamil Nadu,Dharmapuri,636807,26,19
13-08-2025,Tamil Nadu,Dharmapuri,636812,2,3
13-08-2025,Tamil Nadu,Dharmapuri,636905,19,4
13-08-2025,Tamil Nadu,Dharmapuri,636906,11,7
28-07-2025,Tamil Nadu,Dharmapuri,635202,15,11
28-07-2025,Tamil Nadu,Dharmapuri,635301,6,6
28-07-2025,Tamil Nadu,Dharmapuri,636704,7,7
28-07-2025,Tamil Nadu,Dharmapuri,636804,2,3
28-07-2025,Tamil Nadu,Dharmapuri,636805,7,6
28-07-2025,Tamil Nadu,Dharmapuri,636806,4,7
28-07-2025,Tamil Nadu,Dharmapuri,636807,10,17
28-07-2025,Tamil Nadu,Dharmapuri,636813,3,6
28-07-2025,Tamil Nadu,Dharmapuri,636904,4,5
02-08-2025,Tamil Nadu,Dharmapuri,635109,0,1
02-08-2025,Tamil Nadu,Dharmapuri,635201,2,2
02-08-2025,Tamil Nadu,Dharmapuri,635202,1,3
02-08-2025,Tamil Nadu,Dharmapuri,635302,1,2
02-08-2025,Tamil Nadu,Dharmapuri,636906,3,0
29-07-2025,Tamil Nadu,Dharmapuri,635303,3,8
29-07-2025,Tamil Nadu,Dharmapuri,636902,5,1
11-08-2025,Tamil Nadu,Dharmapuri,635205,12,12
11-08-2025,Tamil Nadu,Dharmapuri,635301,8,6
11-08-2025,Tamil Nadu,Dharmapuri,635302,6,2
11-08-2025,Tamil Nadu,Dharmapuri,636701,4,15
11-08-2025,Tamil Nadu,Dharmapuri,636704,4,7
11-08-2025,Tamil Nadu,Dharmapuri,636807,21,12
11-08-2025,Tamil Nadu,Dharmapuri,636813,12,7
11-08-2025,Tamil Nadu,Dharmapuri,636905,10,12
09-08-2025,Tamil Nadu,Dharmapuri,635116,2,1
09-08-2025,Tamil Nadu,Dharmapuri,636805,7,2
09-08-2025,Tamil Nadu,Dharmapuri,636902,13,1
09-08-2025,Tamil Nadu,Dharmapuri,636906,18,4
01-08-2025,Tamil Nadu,Dharmapuri,635301,2,12
01-08-2025,Tamil Nadu,Dharmapuri,635302,11,11
01-08-2025,Tamil Nadu,Dharmapuri,636352,10,6
01-08-2025,Tamil Nadu,Dharmapuri,636804,1,0
01-08-2025,Tamil Nadu,Dharmapuri,636807,8,6
01-08-2025,Tamil Nadu,Dharmapuri,636813,4,4
30-07-2025,Tamil Nadu,Dharmapuri,635106,0,2
30-07-2025,Tamil Nadu,Dharmapuri,635111,4,0
30-07-2025,Tamil Nadu,Dharmapuri,635205,12,10
30-07-2025,Tamil Nadu,Dharmapuri,635303,2,10
30-07-2025,Tamil Nadu,Dharmapuri,636807,11,15
30-07-2025,Tamil Nadu,Dharmapuri,636810,2,4
30-07-2025,Tamil Nadu,Dharmapuri,636811,1,5
30-07-2025,Tamil Nadu,Dharmapuri,636813,3,3
30-07-2025,Tamil Nadu,Dharmapuri,636902,1,3
30-07-2025,Tamil Nadu,Dharmapuri,636906,6,6
08-08-2025,Tamil Nadu,Dharmapuri,635111,0,2
08-08-2025,Tamil Nadu,Dharmapuri,635123,1,0
08-08-2025,Tamil Nadu,Dharmapuri,635302,2,4
08-08-2025,Tamil Nadu,Dharmapuri,636352,3,3
08-08-2025,Tamil Nadu,Dharmapuri,636806,2,0
08-08-2025,Tamil Nadu,Dharmapuri,636811,7,4
25-08-2025,Tamil Nadu,Dharmapuri,635116,0,1
25-08-2025,Tamil Nadu,Dharmapuri,636701,9,7
25-08-2025,Tamil Nadu,Dharmapuri,636803,7,4
25-08-2025,Tamil Nadu,Dharmapuri,636805,2,4
25-08-2025,Tamil Nadu,Dharmapuri,636808,18,17
25-08-2025,Tamil Nadu,Dharmapuri,636811,4,4
25-08-2025,Tamil Nadu,Dharmapuri,636812,1,4
08-09-2025,Tamil Nadu,Dharmapuri,635116,3,1
08-09-2025,Tamil Nadu,Dharmapuri,635205,10,9
08-09-2025,Tamil Nadu,Dharmapuri,635301,6,12
08-09-2025,Tamil Nadu,Dharmapuri,636352,4,2
08-09-2025,Tamil Nadu,Dharmapuri,636803,9,3
08-09-2025,Tamil Nadu,Dharmapuri,636806,6,5
08-09-2025,Tamil Nadu,Dharmapuri,636904,5,5
08-09-2025,Tamil Nadu,Dharmapuri,636905,4,11
07-09-2025,Tamil Nadu,Dharmapuri,635205,1,1
07-09-2025,Tamil Nadu,Dharmapuri,636811,1,0
16-09-2025,Tamil Nadu,Dharmapuri,635109,1,2
16-09-2025,Tamil Nadu,Dharmapuri,635112,0,1
16-09-2025,Tamil Nadu,Dharmapuri,635201,0,1
16-09-2025,Tamil Nadu,Dharmapuri,636701,11,12
16-09-2025,Tamil Nadu,Dharmapuri,636705,4,7
16-09-2025,Tamil Nadu,Dharmapuri,636804,11,6
16-09-2025,Tamil Nadu,Dharmapuri,636807,6,5
16-09-2025,Tamil Nadu,Dharmapuri,636903,6,12
09-09-2025,Tamil Nadu,Dharmapuri,635111,7,2
09-09-2025,Tamil Nadu,Dharmapuri,635123,1,0
09-09-2025,Tamil Nadu,Dharmapuri,635202,31,5
09-09-2025,Tamil Nadu,Dharmapuri,635302,6,2
09-09-2025,Tamil Nadu,Dharmapuri,636704,7,13
09-09-2025,Tamil Nadu,Dharmapuri,636904,1,0
10-09-2025,Tamil Nadu,Dharmapuri,635109,0,2
10-09-2025,Tamil Nadu,Dharmapuri,635205,0,15
10-09-2025,Tamil Nadu,Dharmapuri,636701,11,9
10-09-2025,Tamil Nadu,Dharmapuri,636705,3,8
10-09-2025,Tamil Nadu,Dharmapuri,636808,14,24
10-09-2025,Tamil Nadu,Dharmapuri,636903,7,15
17-09-2025,Tamil Nadu,Dharmapuri,635111,2,2
17-09-2025,Tamil Nadu,Dharmapuri,635202,31,16
17-09-2025,Tamil Nadu,Dharmapuri,635301,7,3
17-09-2025,Tamil Nadu,Dharmapuri,636810,7,11
17-09-2025,Tamil Nadu,Dharmapuri,636902,18,3
17-09-2025,Tamil Nadu,Dharmapuri,636906,9,8
26-08-2025,Tamil Nadu,Dharmapuri,635110,0,1
26-08-2025,Tamil Nadu,Dharmapuri,635123,2,0
26-08-2025,Tamil Nadu,Dharmapuri,635205,1,2
26-08-2025,Tamil Nadu,Dharmapuri,636903,8,10
28-08-2025,Tamil Nadu,Dharmapuri,636704,4,6
28-08-2025,Tamil Nadu,Dharmapuri,636809,39,37
28-08-2025,Tamil Nadu,Dharmapuri,636904,0,2
28-08-2025,Tamil Nadu,Dharmapuri,636906,18,4
02-09-2025,Tamil Nadu,Dharmapuri,635109,0,2
02-09-2025,Tamil Nadu,Dharmapuri,636704,3,4
02-09-2025,Tamil Nadu,Dharmapuri,636805,4,5
02-09-2025,Tamil Nadu,Dharmapuri,636806,6,6
02-09-2025,Tamil Nadu,Dharmapuri,636811,2,2
02-09-2025,Tamil Nadu,Dharmapuri,636812,1,3
02-09-2025,Tamil Nadu,Dharmapuri,636906,4,8
27-09-2025,Tamil Nadu,Dharmapuri,635301,6,0
27-09-2025,Tamil Nadu,Dharmapuri,636810,19,5
27-09-2025,Tamil Nadu,Dharmapuri,636905,14,8
04-09-2025,Tamil Nadu,Dharmapuri,635116,5,2
04-09-2025,Tamil Nadu,Dharmapuri,635118,0,1
04-09-2025,Tamil Nadu,Dharmapuri,635301,1,5
04-09-2025,Tamil Nadu,Dharmapuri,635303,1,2
04-09-2025,Tamil Nadu,Dharmapuri,636352,1,0
04-09-2025,Tamil Nadu,Dharmapuri,636704,7,9
04-09-2025,Tamil Nadu,Dharmapuri,636803,5,4
04-09-2025,Tamil Nadu,Dharmapuri,636806,3,9
04-09-2025,Tamil Nadu,Dharmapuri,636810,1,8
04-09-2025,Tamil Nadu,Dharmapuri,636812,2,2
04-09-2025,Tamil Nadu,Dharmapuri,636813,10,9
06-09-2025,Tamil Nadu,Dharmapuri,636701,13,13
06-09-2025,Tamil Nadu,Dharmapuri,636803,10,3
06-09-2025,Tamil Nadu,Dharmapuri,636811,6,5
06-09-2025,Tamil Nadu,Dharmapuri,636812,2,0
06-09-2025,Tamil Nadu,Dharmapuri,636903,9,11
31-08-2025,Tamil Nadu,Dharmapuri,636813,3,0
15-09-2025,Tamil Nadu,Dharmapuri,636352,1,4
15-09-2025,Tamil Nadu,Dharmapuri,636812,0,5
15-09-2025,Tamil Nadu,Dharmapuri,636813,6,3
15-09-2025,Tamil Nadu,Dharmapuri,636902,20,6
25-09-2025,Tamil Nadu,Dharmapuri,635111,10,7
25-09-2025,Tamil Nadu,Dharmapuri,635202,7,5
25-09-2025,Tamil Nadu,Dharmapuri,635301,2,6
25-09-2025,Tamil Nadu,Dharmapuri,635305,18,5
25-09-2025,Tamil Nadu,Dharmapuri,636701,17,16
25-09-2025,Tamil Nadu,Dharmapuri,636806,2,3
26-09-2025,Tamil Nadu,Dharmapuri,635202,27,11
26-09-2025,Tamil Nadu,Dharmapuri,635301,7,6
26-09-2025,Tamil Nadu,Dharmapuri,636352,5,4
26-09-2025,Tamil Nadu,Dharmapuri,636704,7,2
26-09-2025,Tamil Nadu,Dharmapuri,636805,3,2
26-09-2025,Tamil Nadu,Dharmapuri,636808,41,35
26-09-2025,Tamil Nadu,Dharmapuri,636809,14,16
26-09-2025,Tamil Nadu,Dharmapuri,636903,35,28
26-09-2025,Tamil Nadu,Dharmapuri,636906,5,7
11-09-2025,Tamil Nadu,Dharmapuri,635106,3,0
11-09-2025,Tamil Nadu,Dharmapuri,635109,0,1
11-09-2025,Tamil Nadu,Dharmapuri,635202,13,11
11-09-2025,Tamil Nadu,Dharmapuri,636352,5,8
11-09-2025,Tamil Nadu,Dharmapuri,636704,6,7
11-09-2025,Tamil Nadu,Dharmapuri,636803,6,5
11-09-2025,Tamil Nadu,Dharmapuri,636902,31,4
11-09-2025,Tamil Nadu,Dharmapuri,636905,11,9
12-09-2025,Tamil Nadu,Dharmapuri,635106,1,1
12-09-2025,Tamil Nadu,Dharmapuri,635116,1,1
12-09-2025,Tamil Nadu,Dharmapuri,635202,15,5
12-09-2025,Tamil Nadu,Dharmapuri,635301,6,7
12-09-2025,Tamil Nadu,Dharmapuri,635306,1,0
12-09-2025,Tamil Nadu,Dharmapuri,636701,6,10
12-09-2025,Tamil Nadu,Dharmapuri,636704,1,8
12-09-2025,Tamil Nadu,Dharmapuri,636809,22,18
12-09-2025,Tamil Nadu,Dharmapuri,636905,5,6
13-09-2025,Tamil Nadu,Dharmapuri,636352,3,3
13-09-2025,Tamil Nadu,Dharmapuri,636701,18,6
13-09-2025,Tamil Nadu,Dharmapuri,636807,14,9
13-09-2025,Tamil Nadu,Dharmapuri,636808,21,8
13-09-2025,Tamil Nadu,Dharmapuri,636813,7,6
