date,state,district,pincode,bio_age_5_17,bio_age_17_
01-12-2025,Andhra Pradesh,Krishna,521241,2,1
01-12-2025,Andhra Pradesh,Krishna,521246,3,0
01-12-2025,Andhra Pradesh,Krishna,521250,4,4
01-12-2025,Andhra Pradesh,Krishna,521340,0,2
01-12-2025,Andhra Pradesh,Krishna,521369,0,8
30-11-2025,Andhra Pradesh,Krishna,520002,0,3
30-11-2025,Andhra Pradesh,Krishna,520008,1,1
30-11-2025,Andhra Pradesh,Krishna,520010,2,0
30-11-2025,Andhra Pradesh,Krishna,521108,1,0
30-11-2025,Andhra Pradesh,Krishna,521137,1,0
30-11-2025,Andhra Pradesh,Krishna,521185,0,1
30-11-2025,Andhra Pradesh,Krishna,521260,0,1
27-11-2025,Andhra Pradesh,Krishna,520008,1,2
27-11-2025,Andhra Pradesh,Krishna,520012,16,22
27-11-2025,Andhra Pradesh,Krishna,520015,19,12
27-11-2025,Andhra Pradesh,Krishna,521101,5,10
27-11-2025,Andhra Pradesh,Krishna,521120,13,8
27-11-2025,Andhra Pradesh,Krishna,521121,9,9
27-11-2025,Andhra Pradesh,Krishna,521130,1,2
27-11-2025,Andhra Pradesh,Krishna,521162,1,1
27-11-2025,Andhra Pradesh,Krishna,521227,15,9
27-11-2025,Andhra Pradesh,Krishna,521228,2,10
27-11-2025,Andhra Pradesh,Krishna,521260,2,0
27-11-2025,Andhra Pradesh,Krishna,521286,0,4
27-11-2025,Andhra Pradesh,Krishna,521321,5,4
27-11-2025,Andhra Pradesh,Krishna,521327,2,3
27-11-2025,Andhra Pradesh,Krishna,521328,7,4
27-11-2025,Andhra Pradesh,Krishna,521331,0,2
27-11-2025,Andhra Pradesh,Krishna,521340,7,6
14-12-2025,Andhra Pradesh,Krishna,520007,1,0
14-12-2025,Andhra Pradesh,Krishna,521150,1,0
14-12-2025,Andhra Pradesh,Krishna,521190,0,1
15-12-2025,Andhra Pradesh,Krishna,520004,5,6
15-12-2025,Andhra Pradesh,Krishna,520010,7,7
15-12-2025,Andhra Pradesh,Krishna,520013,6,4
15-12-2025,Andhra Pradesh,Krishna,521130,0,3
15-12-2025,Andhra Pradesh,Krishna,521132,7,0
15-12-2025,Andhra Pradesh,Krishna,521137,5,12
15-12-2025,Andhra Pradesh,Krishna,521162,2,0
15-12-2025,Andhra Pradesh,Krishna,521175,6,11
15-12-2025,Andhra Pradesh,Krishna,521178,4,5
15-12-2025,Andhra Pradesh,Krishna,521180,11,9
15-12-2025,Andhra Pradesh,Krishna,521182,4,8
15-12-2025,Andhra Pradesh,Krishna,521190,3,9
15-12-2025,Andhra Pradesh,Krishna,521211,11,6
15-12-2025,Andhra Pradesh,Krishna,521213,7,8
15-12-2025,Andhra Pradesh,Krishna,521229,2,5
15-12-2025,Andhra Pradesh,Krishna,521241,5,4
15-12-2025,Andhra Pradesh,Krishna,521286,1,9
15-12-2025,Andhra Pradesh,Krishna,521301,17,14
15-12-2025,Andhra Pradesh,Krishna,521326,3,1
15-12-2025,Andhra Pradesh,Krishna,521345,1,4
09-12-2025,Andhra Pradesh,Krishna,520007,6,7
09-12-2025,Andhra Pradesh,Krishna,520008,1,5
09-12-2025,Andhra Pradesh,Krishna,520012,18,11
09-12-2025,Andhra Pradesh,Krishna,521130,1,3
09-12-2025,Andhra Pradesh,Krishna,521138,0,4
09-12-2025,Andhra Pradesh,Krishna,521150,3,0
09-12-2025,Andhra Pradesh,Krishna,521151,8,10
09-12-2025,Andhra Pradesh,Krishna,521170,1,1
09-12-2025,Andhra Pradesh,Krishna,521180,5,13
09-12-2025,Andhra Pradesh,Krishna,521183,1,5
09-12-2025,Andhra Pradesh,Krishna,521227,8,13
09-12-2025,Andhra Pradesh,Krishna,521261,0,1
09-12-2025,Andhra Pradesh,Krishna,521311,3,2
09-12-2025,Andhra Pradesh,Krishna,521324,13,11
09-12-2025,Andhra Pradesh,Krishna,521345,3,4
09-12-2025,Andhra Pradesh,Krishna,521369,2,4
13-12-2025,Andhra Pradesh,Krishna,520001,9,12
13-12-2025,Andhra Pradesh,Krishna,521001,10,6
13-12-2025,Andhra Pradesh,Krishna,521101,2,3
13-12-2025,Andhra Pradesh,Krishna,521105,4,20
13-12-2025,Andhra Pradesh,Krishna,521106,2,0
13-12-2025,Andhra Pradesh,Krishna,521148,1,0
13-12-2025,Andhra Pradesh,Krishna,521151,3,4
13-12-2025,Andhra Pradesh,Krishna,521175,6,5
13-12-2025,Andhra Pradesh,Krishna,521178,2,4
13-12-2025,Andhra Pradesh,Krishna,521182,1,0
13-12-2025,Andhra Pradesh,Krishna,521207,0,1
13-12-2025,Andhra Pradesh,Krishna,521212,5,3
13-12-2025,Andhra Pradesh,Krishna,521213,3,1
13-12-2025,Andhra Pradesh,Krishna,521214,2,1
13-12-2025,Andhra Pradesh,Krishna,521230,6,10
13-12-2025,Andhra Pradesh,Krishna,521241,1,0
13-12-2025,Andhra Pradesh,Krishna,521256,1,3
13-12-2025,Andhra Pradesh,Krishna,521260,2,0
13-12-2025,Andhra Pradesh,Krishna,521321,2,0
13-12-2025,Andhra Pradesh,Krishna,521329,1,0
13-12-2025,Andhra Pradesh,Krishna,521356,0,1
13-12-2025,Andhra Pradesh,Krishna,521402,1,3
13-12-2025,Andhra Pradesh,Krishna,521403,0,4
10-12-2025,Andhra Pradesh,Krishna,520004,8,7
10-12-2025,Andhra Pradesh,Krishna,520007,12,16
10-12-2025,Andhra Pradesh,Krishna,520008,1,4
10-12-2025,Andhra Pradesh,Krishna,521101,5,12
10-12-2025,Andhra Pradesh,Krishna,521104,1,1
10-12-2025,Andhra Pradesh,Krishna,521121,4,5
10-12-2025,Andhra Pradesh,Krishna,521130,0,1
10-12-2025,Andhra Pradesh,Krishna,521135,1,0
10-12-2025,Andhra Pradesh,Krishna,521138,1,0
10-12-2025,Andhra Pradesh,Krishna,521157,2,6
10-12-2025,Andhra Pradesh,Krishna,521190,3,6
10-12-2025,Andhra Pradesh,Krishna,521229,4,10
10-12-2025,Andhra Pradesh,Krishna,521286,3,8
10-12-2025,Andhra Pradesh,Krishna,521324,9,12
10-12-2025,Andhra Pradesh,Krishna,521326,3,0
10-12-2025,Andhra Pradesh,Krishna,521328,1,5
10-12-2025,Andhra Pradesh,Krishna,521456,11,7
11-12-2025,Andhra Pradesh,Krishna,521102,2,1
11-12-2025,Andhra Pradesh,Krishna,521126,1,3
11-12-2025,Andhra Pradesh,Krishna,521138,0,2
11-12-2025,Andhra Pradesh,Krishna,521158,1,0
11-12-2025,Andhra Pradesh,Krishna,521178,2,10
11-12-2025,Andhra Pradesh,Krishna,521180,6,15
11-12-2025,Andhra Pradesh,Krishna,521207,1,9
11-12-2025,Andhra Pradesh,Krishna,521213,2,3
11-12-2025,Andhra Pradesh,Krishna,521256,1,4
11-12-2025,Andhra Pradesh,Krishna,521286,2,4
11-12-2025,Andhra Pradesh,Krishna,521327,0,3
12-12-2025,Andhra Pradesh,Krishna,520008,2,2
12-12-2025,Andhra Pradesh,Krishna,520010,3,8
12-12-2025,Andhra Pradesh,Krishna,521102,1,3
12-12-2025,Andhra Pradesh,Krishna,521105,4,10
12-12-2025,Andhra Pradesh,Krishna,521125,1,2
12-12-2025,Andhra Pradesh,Krishna,521137,4,4
12-12-2025,Andhra Pradesh,Krishna,521150,1,3
12-12-2025,Andhra Pradesh,Krishna,521170,3,1
12-12-2025,Andhra Pradesh,Krishna,521178,6,11
12-12-2025,Andhra Pradesh,Krishna,521207,3,5
12-12-2025,Andhra Pradesh,Krishna,521212,2,6
12-12-2025,Andhra Pradesh,Krishna,521228,3,10
12-12-2025,Andhra Pradesh,Krishna,521245,2,0
12-12-2025,Andhra Pradesh,Krishna,521246,2,1
12-12-2025,Andhra Pradesh,Krishna,521286,4,3
12-12-2025,Andhra Pradesh,Krishna,521301,7,11
12-12-2025,Andhra Pradesh,Krishna,521324,5,19
12-12-2025,Andhra Pradesh,Krishna,521329,2,5
12-12-2025,Andhra Pradesh,Krishna,521343,0,2
12-12-2025,Andhra Pradesh,Krishna,521401,1,9
12-12-2025,Andhra Pradesh,Krishna,521457,2,1
06-06-2025,Andhra Pradesh,Krishna,521261,0,2
19-10-2025,Andhra Pradesh,Krishna,520002,1,3
19-10-2025,Andhra Pradesh,Krishna,520003,0,1
19-10-2025,Andhra Pradesh,Krishna,521137,1,2
19-10-2025,Andhra Pradesh,Krishna,521250,0,2
19-10-2025,Andhra Pradesh,Krishna,521301,1,1
19-10-2025,Andhra Pradesh,Krishna,521312,1,0
20-10-2025,Andhra Pradesh,Krishna,521183,0,1
21-10-2025,Andhra Pradesh,Krishna,520004,4,12
21-10-2025,Andhra Pradesh,Krishna,520012,18,19
21-10-2025,Andhra Pradesh,Krishna,520015,15,17
21-10-2025,Andhra Pradesh,Krishna,521102,2,11
21-10-2025,Andhra Pradesh,Krishna,521126,3,7
21-10-2025,Andhra Pradesh,Krishna,521131,1,2
21-10-2025,Andhra Pradesh,Krishna,521137,3,8
21-10-2025,Andhra Pradesh,Krishna,521163,1,0
21-10-2025,Andhra Pradesh,Krishna,521170,0,6
21-10-2025,Andhra Pradesh,Krishna,521181,11,6
21-10-2025,Andhra Pradesh,Krishna,521211,4,4
21-10-2025,Andhra Pradesh,Krishna,521212,2,6
21-10-2025,Andhra Pradesh,Krishna,521229,3,9
21-10-2025,Andhra Pradesh,Krishna,521245,1,1
21-10-2025,Andhra Pradesh,Krishna,521301,12,20
21-10-2025,Andhra Pradesh,Krishna,521331,4,0
21-10-2025,Andhra Pradesh,Krishna,521344,3,8
21-10-2025,Andhra Pradesh,Krishna,521366,9,9
21-10-2025,Andhra Pradesh,Krishna,521369,2,2
21-10-2025,Andhra Pradesh,Krishna,521401,6,3
03-06-2025,Andhra Pradesh,Krishna,521241,0,3
25-06-2025,Andhra Pradesh,Krishna,521261,1,3
25-06-2025,Andhra Pradesh,Krishna,534281,0,3
01-07-2025,Andhra Pradesh,Krishna,521135,0,3
01-07-2025,Andhra Pradesh,Krishna,521181,0,3
01-07-2025,Andhra Pradesh,Krishna,521322,0,2
01-07-2025,Andhra Pradesh,Krishna,521457,1,1
02-07-2025,Andhra Pradesh,Krishna,521149,0,2
03-07-2025,Andhra Pradesh,Krishna,521247,1,3
30-06-2025,Andhra Pradesh,Krishna,521256,0,3
30-06-2025,Andhra Pradesh,Krishna,521311,0,2
30-06-2025,Andhra Pradesh,Krishna,521457,0,1
07-08-2025,Andhra Pradesh,Krishna,521164,1,0
07-08-2025,Andhra Pradesh,Krishna,521312,0,1
06-08-2025,Andhra Pradesh,Krishna,521131,0,10
06-08-2025,Andhra Pradesh,Krishna,521135,0,1
06-08-2025,Andhra Pradesh,Krishna,521178,0,6
20-07-2025,Andhra Pradesh,Krishna,521151,1,1
20-07-2025,Andhra Pradesh,Krishna,521157,0,1
20-07-2025,Andhra Pradesh,Krishna,521235,0,3
20-07-2025,Andhra Pradesh,Krishna,521366,0,1
21-07-2025,Andhra Pradesh,Krishna,521245,0,4
06-07-2025,Andhra Pradesh,Krishna,521109,0,1
06-07-2025,Andhra Pradesh,Krishna,521120,0,3
06-07-2025,Andhra Pradesh,Krishna,521130,0,2
06-07-2025,Andhra Pradesh,Krishna,521157,0,1
06-07-2025,Andhra Pradesh,Krishna,521165,0,2
06-07-2025,Andhra Pradesh,Krishna,521230,0,2
06-07-2025,Andhra Pradesh,Krishna,521247,0,1
31-05-2025,Andhra Pradesh,Krishna,521125,1,8
30-05-2025,Andhra Pradesh,Krishna,521135,0,1
07-06-2025,Andhra Pradesh,Krishna,521104,0,1
07-06-2025,Andhra Pradesh,Krishna,521175,0,9
07-06-2025,Andhra Pradesh,Krishna,521181,0,3
07-06-2025,Andhra Pradesh,Krishna,521214,0,5
07-06-2025,Andhra Pradesh,Krishna,521230,0,2
07-06-2025,Andhra Pradesh,Krishna,521247,0,1
07-06-2025,Andhra Pradesh,Krishna,521312,0,1
07-06-2025,Andhra Pradesh,Krishna,521332,0,1
07-06-2025,Andhra Pradesh,Krishna,521390,0,1
08-06-2025,Andhra Pradesh,Krishna,521163,0,1
08-06-2025,Andhra Pradesh,Krishna,521180,1,0
08-06-2025,Andhra Pradesh,Krishna,521215,0,1
01-06-2025,Andhra Pradesh,Krishna,521102,0,1
01-06-2025,Andhra Pradesh,Krishna,521106,0,1
01-06-2025,Andhra Pradesh,Krishna,521136,0,1
01-06-2025,Andhra Pradesh,Krishna,521163,0,1
01-06-2025,Andhra Pradesh,Krishna,521235,0,1
01-06-2025,Andhra Pradesh,Krishna,521329,0,1
01-06-2025,Andhra Pradesh,Krishna,521343,0,1
24-05-2025,Andhra Pradesh,Krishna,521153,0,1
24-05-2025,Andhra Pradesh,Krishna,521241,0,2
23-05-2025,Andhra Pradesh,Krishna,521138,1,0
11-07-2025,Andhra Pradesh,Krishna,521104,0,2
11-07-2025,Andhra Pradesh,Krishna,521330,0,2
12-07-2025,Andhra Pradesh,Krishna,521213,0,5
14-07-2025,Andhra Pradesh,Krishna,521323,0,4
14-07-2025,Andhra Pradesh,Krishna,521327,0,2
13-07-2025,Andhra Pradesh,Krishna,521101,0,1
13-07-2025,Andhra Pradesh,Krishna,521102,0,1
13-07-2025,Andhra Pradesh,Krishna,521227,0,9
13-07-2025,Andhra Pradesh,Krishna,521301,0,1
13-07-2025,Andhra Pradesh,Krishna,521312,0,1
13-07-2025,Andhra Pradesh,Krishna,521456,0,1
22-07-2025,Andhra Pradesh,Krishna,521162,0,2
22-07-2025,Andhra Pradesh,Krishna,521245,2,1
22-07-2025,Andhra Pradesh,Krishna,521260,0,3
24-07-2025,Andhra Pradesh,Krishna,521158,0,1
08-07-2025,Andhra Pradesh,Krishna,521136,0,3
08-07-2025,Andhra Pradesh,Krishna,521162,0,3
08-07-2025,Andhra Pradesh,Krishna,521331,1,3
07-07-2025,Andhra Pradesh,Krishna,521178,2,13
08-08-2025,Andhra Pradesh,Krishna,521170,0,5
05-08-2025,Andhra Pradesh,Krishna,521133,0,3
03-08-2025,Andhra Pradesh,Krishna,520007,1,3
03-08-2025,Andhra Pradesh,Krishna,521109,0,1
03-08-2025,Andhra Pradesh,Krishna,521261,0,1
30-07-2025,Andhra Pradesh,Krishna,521156,0,11
30-07-2025,Andhra Pradesh,Krishna,521331,0,2
31-07-2025,Andhra Pradesh,Krishna,521138,0,3
31-07-2025,Andhra Pradesh,Krishna,521401,1,10
25-07-2025,Andhra Pradesh,Krishna,521110,0,3
25-07-2025,Andhra Pradesh,Krishna,521111,0,5
25-07-2025,Andhra Pradesh,Krishna,521340,2,6
27-07-2025,Andhra Pradesh,Krishna,521165,0,1
27-07-2025,Andhra Pradesh,Krishna,521190,0,1
27-07-2025,Andhra Pradesh,Krishna,521256,0,1
27-07-2025,Andhra Pradesh,Krishna,521301,0,1
27-07-2025,Andhra Pradesh,Krishna,521340,0,1
26-07-2025,Andhra Pradesh,Krishna,521327,0,1
29-07-2025,Andhra Pradesh,Krishna,521158,0,0
29-07-2025,Andhra Pradesh,Krishna,521247,0,2
23-07-2025,Andhra Pradesh,Krishna,521003,0,1
23-07-2025,Andhra Pradesh,Krishna,521246,0,2
23-07-2025,Andhra Pradesh,Krishna,521332,0,1
18-10-2025,Andhra Pradesh,Krishna,520015,11,15
18-10-2025,Andhra Pradesh,Krishna,521001,9,29
18-10-2025,Andhra Pradesh,Krishna,521101,5,3
18-10-2025,Andhra Pradesh,Krishna,521109,1,5
18-10-2025,Andhra Pradesh,Krishna,521126,1,4
18-10-2025,Andhra Pradesh,Krishna,521157,2,2
18-10-2025,Andhra Pradesh,Krishna,521165,5,2
18-10-2025,Andhra Pradesh,Krishna,521182,4,3
18-10-2025,Andhra Pradesh,Krishna,521201,10,16
18-10-2025,Andhra Pradesh,Krishna,521212,1,5
18-10-2025,Andhra Pradesh,Krishna,521213,5,4
18-10-2025,Andhra Pradesh,Krishna,521230,10,15
18-10-2025,Andhra Pradesh,Krishna,521241,1,0
18-10-2025,Andhra Pradesh,Krishna,521247,0,2
18-10-2025,Andhra Pradesh,Krishna,521261,0,2
18-10-2025,Andhra Pradesh,Krishna,521286,3,10
18-10-2025,Andhra Pradesh,Krishna,521301,12,15
18-10-2025,Andhra Pradesh,Krishna,521312,0,4
18-10-2025,Andhra Pradesh,Krishna,521327,2,2
18-10-2025,Andhra Pradesh,Krishna,521330,0,4
18-10-2025,Andhra Pradesh,Krishna,521340,5,1
18-10-2025,Andhra Pradesh,Krishna,521345,1,4
18-10-2025,Andhra Pradesh,Krishna,521402,7,2
25-05-2025,Andhra Pradesh,Krishna,521108,1,2
25-05-2025,Andhra Pradesh,Krishna,521323,0,1
24-07-2025,Andhra Pradesh,Krishna,520015,12,7
24-07-2025,Andhra Pradesh,Krishna,521106,1,0
24-07-2025,Andhra Pradesh,Krishna,521125,0,4
24-07-2025,Andhra Pradesh,Krishna,521137,6,9
24-07-2025,Andhra Pradesh,Krishna,521156,0,2
24-07-2025,Andhra Pradesh,Krishna,521157,3,2
24-07-2025,Andhra Pradesh,Krishna,521180,2,4
24-07-2025,Andhra Pradesh,Krishna,521190,3,3
24-07-2025,Andhra Pradesh,Krishna,521211,2,5
24-07-2025,Andhra Pradesh,Krishna,521214,1,0
24-07-2025,Andhra Pradesh,Krishna,521225,1,4
24-07-2025,Andhra Pradesh,Krishna,521286,1,2
24-07-2025,Andhra Pradesh,Krishna,521312,1,0
04-08-2025,Andhra Pradesh,Krishna,520002,1,4
04-08-2025,Andhra Pradesh,Krishna,520013,13,9
04-08-2025,Andhra Pradesh,Krishna,521001,7,16
04-08-2025,Andhra Pradesh,Krishna,521106,0,4
04-08-2025,Andhra Pradesh,Krishna,521120,2,2
04-08-2025,Andhra Pradesh,Krishna,521125,0,2
04-08-2025,Andhra Pradesh,Krishna,521130,2,0
04-08-2025,Andhra Pradesh,Krishna,521137,5,9
04-08-2025,Andhra Pradesh,Krishna,521156,2,0
04-08-2025,Andhra Pradesh,Krishna,521165,4,5
04-08-2025,Andhra Pradesh,Krishna,521170,1,1
04-08-2025,Andhra Pradesh,Krishna,521175,2,3
04-08-2025,Andhra Pradesh,Krishna,521181,2,2
04-08-2025,Andhra Pradesh,Krishna,521207,2,3
04-08-2025,Andhra Pradesh,Krishna,521213,0,7
04-08-2025,Andhra Pradesh,Krishna,521225,3,4
04-08-2025,Andhra Pradesh,Krishna,521230,7,7
04-08-2025,Andhra Pradesh,Krishna,521247,1,1
04-08-2025,Andhra Pradesh,Krishna,521250,2,1
04-08-2025,Andhra Pradesh,Krishna,521286,2,4
04-08-2025,Andhra Pradesh,Krishna,521326,0,1
04-08-2025,Andhra Pradesh,Krishna,521329,2,2
04-08-2025,Andhra Pradesh,Krishna,521332,0,1
04-08-2025,Andhra Pradesh,Krishna,521344,5,6
04-08-2025,Andhra Pradesh,Krishna,521366,5,3
04-08-2025,Andhra Pradesh,Krishna,521403,2,8
04-08-2025,Andhra Pradesh,Krishna,534281,0,1
22-07-2025,Andhra Pradesh,Krishna,520013,9,12
22-07-2025,Andhra Pradesh,Krishna,521104,1,1
22-07-2025,Andhra Pradesh,Krishna,521106,1,1
22-07-2025,Andhra Pradesh,Krishna,521108,0,5
22-07-2025,Andhra Pradesh,Krishna,521111,1,4
22-07-2025,Andhra Pradesh,Krishna,521126,4,2
22-07-2025,Andhra Pradesh,Krishna,521136,1,0
22-07-2025,Andhra Pradesh,Krishna,521149,2,1
22-07-2025,Andhra Pradesh,Krishna,521150,4,0
22-07-2025,Andhra Pradesh,Krishna,521175,1,1
22-07-2025,Andhra Pradesh,Krishna,521181,2,3
22-07-2025,Andhra Pradesh,Krishna,521190,3,10
22-07-2025,Andhra Pradesh,Krishna,521235,3,2
22-07-2025,Andhra Pradesh,Krishna,521256,1,2
22-07-2025,Andhra Pradesh,Krishna,521301,13,17
22-07-2025,Andhra Pradesh,Krishna,521344,1,2
22-07-2025,Andhra Pradesh,Krishna,521356,1,1
22-07-2025,Andhra Pradesh,Krishna,521366,7,3
07-08-2025,Andhra Pradesh,Krishna,520012,6,9
07-08-2025,Andhra Pradesh,Krishna,521002,4,6
07-08-2025,Andhra Pradesh,Krishna,521105,2,10
07-08-2025,Andhra Pradesh,Krishna,521162,1,0
07-08-2025,Andhra Pradesh,Krishna,521165,4,2
07-08-2025,Andhra Pradesh,Krishna,521170,0,1
07-08-2025,Andhra Pradesh,Krishna,521183,2,1
07-08-2025,Andhra Pradesh,Krishna,521211,1,5
07-08-2025,Andhra Pradesh,Krishna,521214,1,2
07-08-2025,Andhra Pradesh,Krishna,521227,6,7
07-08-2025,Andhra Pradesh,Krishna,521230,11,17
07-08-2025,Andhra Pradesh,Krishna,521301,3,11
07-08-2025,Andhra Pradesh,Krishna,521323,0,3
07-08-2025,Andhra Pradesh,Krishna,521324,1,7
07-08-2025,Andhra Pradesh,Krishna,521332,0,1
07-08-2025,Andhra Pradesh,Krishna,521340,0,4
07-08-2025,Andhra Pradesh,Krishna,521356,2,2
07-08-2025,Andhra Pradesh,Krishna,521456,6,5
19-08-2025,Andhra Pradesh,Krishna,520001,17,11
19-08-2025,Andhra Pradesh,Krishna,520004,5,4
19-08-2025,Andhra Pradesh,Krishna,520007,6,14
19-08-2025,Andhra Pradesh,Krishna,520012,6,14
19-08-2025,Andhra Pradesh,Krishna,521120,3,7
19-08-2025,Andhra Pradesh,Krishna,521132,0,1
19-08-2025,Andhra Pradesh,Krishna,521183,5,3
19-08-2025,Andhra Pradesh,Krishna,521212,6,4
19-08-2025,Andhra Pradesh,Krishna,521215,2,4
19-08-2025,Andhra Pradesh,Krishna,521228,0,3
19-08-2025,Andhra Pradesh,Krishna,521230,13,12
19-08-2025,Andhra Pradesh,Krishna,521241,1,0
19-08-2025,Andhra Pradesh,Krishna,521260,0,2
19-08-2025,Andhra Pradesh,Krishna,521286,0,2
19-08-2025,Andhra Pradesh,Krishna,521301,8,11
19-08-2025,Andhra Pradesh,Krishna,521327,1,2
19-08-2025,Andhra Pradesh,Krishna,521331,1,0
19-08-2025,Andhra Pradesh,Krishna,521332,1,0
19-08-2025,Andhra Pradesh,Krishna,521340,0,2
19-08-2025,Andhra Pradesh,Krishna,521344,16,2
19-08-2025,Andhra Pradesh,Krishna,521345,0,2
19-08-2025,Andhra Pradesh,Krishna,521369,3,1
20-08-2025,Andhra Pradesh,Krishna,520002,5,2
20-08-2025,Andhra Pradesh,Krishna,520003,5,7
20-08-2025,Andhra Pradesh,Krishna,520004,5,6
20-08-2025,Andhra Pradesh,Krishna,520012,14,9
20-08-2025,Andhra Pradesh,Krishna,521001,7,18
20-08-2025,Andhra Pradesh,Krishna,521102,0,1
20-08-2025,Andhra Pradesh,Krishna,521110,1,2
20-08-2025,Andhra Pradesh,Krishna,521137,8,9
20-08-2025,Andhra Pradesh,Krishna,521157,1,3
20-08-2025,Andhra Pradesh,Krishna,521164,0,2
20-08-2025,Andhra Pradesh,Krishna,521175,2,8
20-08-2025,Andhra Pradesh,Krishna,521178,1,2
20-08-2025,Andhra Pradesh,Krishna,521201,6,9
20-08-2025,Andhra Pradesh,Krishna,521227,6,6
20-08-2025,Andhra Pradesh,Krishna,521311,1,2
20-08-2025,Andhra Pradesh,Krishna,521312,2,5
20-08-2025,Andhra Pradesh,Krishna,521328,4,1
20-08-2025,Andhra Pradesh,Krishna,521366,11,6
20-08-2025,Andhra Pradesh,Krishna,521390,1,0
20-08-2025,Andhra Pradesh,Krishna,521456,1,4
21-08-2025,Andhra Pradesh,Krishna,520001,18,23
21-08-2025,Andhra Pradesh,Krishna,520011,6,4
21-08-2025,Andhra Pradesh,Krishna,520015,13,18
21-08-2025,Andhra Pradesh,Krishna,521001,21,14
21-08-2025,Andhra Pradesh,Krishna,521002,3,4
21-08-2025,Andhra Pradesh,Krishna,521108,2,3
21-08-2025,Andhra Pradesh,Krishna,521111,0,5
21-08-2025,Andhra Pradesh,Krishna,521125,0,1
21-08-2025,Andhra Pradesh,Krishna,521130,0,1
21-08-2025,Andhra Pradesh,Krishna,521139,8,4
21-08-2025,Andhra Pradesh,Krishna,521151,17,6
21-08-2025,Andhra Pradesh,Krishna,521153,1,0
21-08-2025,Andhra Pradesh,Krishna,521163,0,2
21-08-2025,Andhra Pradesh,Krishna,521178,4,4
21-08-2025,Andhra Pradesh,Krishna,521190,7,10
21-08-2025,Andhra Pradesh,Krishna,521212,15,4
21-08-2025,Andhra Pradesh,Krishna,521245,0,2
21-08-2025,Andhra Pradesh,Krishna,521256,3,3
21-08-2025,Andhra Pradesh,Krishna,521286,1,3
21-08-2025,Andhra Pradesh,Krishna,521322,1,1
21-08-2025,Andhra Pradesh,Krishna,521326,1,1
21-08-2025,Andhra Pradesh,Krishna,521328,3,1
21-08-2025,Andhra Pradesh,Krishna,521331,1,0
21-08-2025,Andhra Pradesh,Krishna,521332,0,2
21-08-2025,Andhra Pradesh,Krishna,521344,11,8
21-08-2025,Andhra Pradesh,Krishna,521345,2,2
21-08-2025,Andhra Pradesh,Krishna,521366,17,5
21-08-2025,Andhra Pradesh,Krishna,521401,2,2
21-08-2025,Andhra Pradesh,Krishna,534281,4,0
18-08-2025,Andhra Pradesh,Krishna,520010,1,8
18-08-2025,Andhra Pradesh,Krishna,520012,7,12
18-08-2025,Andhra Pradesh,Krishna,520015,6,16
18-08-2025,Andhra Pradesh,Krishna,521101,2,6
18-08-2025,Andhra Pradesh,Krishna,521105,0,3
18-08-2025,Andhra Pradesh,Krishna,521109,1,33
18-08-2025,Andhra Pradesh,Krishna,521111,1,2
18-08-2025,Andhra Pradesh,Krishna,521130,1,0
18-08-2025,Andhra Pradesh,Krishna,521132,3,4
18-08-2025,Andhra Pradesh,Krishna,521137,2,6
18-08-2025,Andhra Pradesh,Krishna,521151,2,5
18-08-2025,Andhra Pradesh,Krishna,521156,0,2
18-08-2025,Andhra Pradesh,Krishna,521178,2,6
18-08-2025,Andhra Pradesh,Krishna,521180,1,9
18-08-2025,Andhra Pradesh,Krishna,521182,1,4
18-08-2025,Andhra Pradesh,Krishna,521185,4,8
18-08-2025,Andhra Pradesh,Krishna,521212,4,4
18-08-2025,Andhra Pradesh,Krishna,521214,2,2
18-08-2025,Andhra Pradesh,Krishna,521225,2,10
18-08-2025,Andhra Pradesh,Krishna,521241,3,2
18-08-2025,Andhra Pradesh,Krishna,521245,0,3
18-08-2025,Andhra Pradesh,Krishna,521250,1,4
18-08-2025,Andhra Pradesh,Krishna,521333,2,3
18-08-2025,Andhra Pradesh,Krishna,521356,1,1
18-08-2025,Andhra Pradesh,Krishna,521402,1,2
22-08-2025,Andhra Pradesh,Krishna,520008,4,4
22-08-2025,Andhra Pradesh,Krishna,520013,9,6
22-08-2025,Andhra Pradesh,Krishna,520015,15,21
22-08-2025,Andhra Pradesh,Krishna,521105,6,10
22-08-2025,Andhra Pradesh,Krishna,521107,1,0
22-08-2025,Andhra Pradesh,Krishna,521109,3,14
22-08-2025,Andhra Pradesh,Krishna,521133,0,1
22-08-2025,Andhra Pradesh,Krishna,521149,1,2
22-08-2025,Andhra Pradesh,Krishna,521162,1,3
22-08-2025,Andhra Pradesh,Krishna,521163,0,2
22-08-2025,Andhra Pradesh,Krishna,521180,28,2
22-08-2025,Andhra Pradesh,Krishna,521207,2,4
22-08-2025,Andhra Pradesh,Krishna,521215,6,6
22-08-2025,Andhra Pradesh,Krishna,521225,6,2
22-08-2025,Andhra Pradesh,Krishna,521245,0,2
22-08-2025,Andhra Pradesh,Krishna,521286,1,4
22-08-2025,Andhra Pradesh,Krishna,521323,0,2
22-08-2025,Andhra Pradesh,Krishna,521330,2,4
22-08-2025,Andhra Pradesh,Krishna,521340,5,4
22-08-2025,Andhra Pradesh,Krishna,521345,2,1
22-08-2025,Andhra Pradesh,Krishna,521356,1,0
