date,state,district,pincode,demo_age_5_17,demo_age_17_
24-10-2025,Andhra Pradesh,Srikakulam,532427,5,7
24-10-2025,Andhra Pradesh,Srikakulam,532455,10,10
24-10-2025,Andhra Pradesh,Srikakulam,532459,5,14
24-10-2025,Andhra Pradesh,Srikakulam,532484,6,13
22-10-2025,Andhra Pradesh,Srikakulam,532201,0,1
22-10-2025,Andhra Pradesh,Srikakulam,532264,1,0
22-10-2025,Andhra Pradesh,Srikakulam,532404,0,1
22-10-2025,Andhra Pradesh,Srikakulam,532426,0,1
25-10-2025,Andhra Pradesh,Srikakulam,532005,3,5
25-10-2025,Andhra Pradesh,Srikakulam,532122,3,7
25-10-2025,Andhra Pradesh,Srikakulam,532148,3,8
25-10-2025,Andhra Pradesh,Srikakulam,532213,10,15
25-10-2025,Andhra Pradesh,Srikakulam,532221,5,23
25-10-2025,Andhra Pradesh,Srikakulam,532263,3,7
25-10-2025,Andhra Pradesh,Srikakulam,532408,2,15
25-10-2025,Andhra Pradesh,Srikakulam,532421,4,21
25-10-2025,Andhra Pradesh,Srikakulam,532429,1,3
28-10-2025,Andhra Pradesh,Srikakulam,532001,8,25
28-10-2025,Andhra Pradesh,Srikakulam,532005,1,2
28-10-2025,Andhra Pradesh,Srikakulam,532127,4,9
28-10-2025,Andhra Pradesh,Srikakulam,532211,6,3
28-10-2025,Andhra Pradesh,Srikakulam,532212,3,7
28-10-2025,Andhra Pradesh,Srikakulam,532213,4,12
28-10-2025,Andhra Pradesh,Srikakulam,532215,3,3
28-10-2025,Andhra Pradesh,Srikakulam,532216,3,1
28-10-2025,Andhra Pradesh,Srikakulam,532220,3,6
28-10-2025,Andhra Pradesh,Srikakulam,532222,1,11
28-10-2025,Andhra Pradesh,Srikakulam,532403,7,6
28-10-2025,Andhra Pradesh,Srikakulam,532405,1,2
28-10-2025,Andhra Pradesh,Srikakulam,532408,2,6
28-10-2025,Andhra Pradesh,Srikakulam,532409,0,3
28-10-2025,Andhra Pradesh,Srikakulam,532426,5,2
28-10-2025,Andhra Pradesh,Srikakulam,532432,2,6
28-10-2025,Andhra Pradesh,Srikakulam,532462,2,5
27-10-2025,Andhra Pradesh,Srikakulam,532216,1,3
27-10-2025,Andhra Pradesh,Srikakulam,532219,2,2
27-10-2025,Andhra Pradesh,Srikakulam,532220,4,9
27-10-2025,Andhra Pradesh,Srikakulam,532221,3,8
27-10-2025,Andhra Pradesh,Srikakulam,532243,1,10
27-10-2025,Andhra Pradesh,Srikakulam,532312,10,24
27-10-2025,Andhra Pradesh,Srikakulam,532401,7,11
27-10-2025,Andhra Pradesh,Srikakulam,532405,4,3
27-10-2025,Andhra Pradesh,Srikakulam,532430,6,14
27-10-2025,Andhra Pradesh,Srikakulam,532440,2,19
27-10-2025,Andhra Pradesh,Srikakulam,532455,3,9
27-10-2025,Andhra Pradesh,Srikakulam,532460,1,5
02-11-2025,Andhra Pradesh,Srikakulam,532213,1,2
02-11-2025,Andhra Pradesh,Srikakulam,532215,3,1
02-11-2025,Andhra Pradesh,Srikakulam,532216,3,0
02-11-2025,Andhra Pradesh,Srikakulam,532263,2,1
02-11-2025,Andhra Pradesh,Srikakulam,532292,3,2
02-11-2025,Andhra Pradesh,Srikakulam,532410,1,4
02-11-2025,Andhra Pradesh,Srikakulam,532458,3,1
02-11-2025,Andhra Pradesh,Srikakulam,535128,2,1
05-11-2025,Andhra Pradesh,Srikakulam,532461,1,0
06-11-2025,Andhra Pradesh,Srikakulam,535125,1,0
09-11-2025,Andhra Pradesh,Srikakulam,532284,2,2
09-11-2025,Andhra Pradesh,Srikakulam,532405,0,1
09-11-2025,Andhra Pradesh,Srikakulam,532425,1,2
09-11-2025,Andhra Pradesh,Srikakulam,535557,0,1
13-11-2025,Andhra Pradesh,Srikakulam,535125,0,1
16-11-2025,Andhra Pradesh,Srikakulam,532404,1,2
16-11-2025,Andhra Pradesh,Srikakulam,532405,4,4
16-11-2025,Andhra Pradesh,Srikakulam,532445,2,1
16-11-2025,Andhra Pradesh,Srikakulam,532457,0,2
07-12-2025,Andhra Pradesh,Srikakulam,532407,5,18
07-12-2025,Andhra Pradesh,Srikakulam,532429,1,5
07-12-2025,Andhra Pradesh,Srikakulam,532443,1,1
13-12-2025,Andhra Pradesh,Srikakulam,532425,0,4
14-12-2025,Andhra Pradesh,Srikakulam,532005,2,2
14-12-2025,Andhra Pradesh,Srikakulam,532443,0,1
21-12-2025,Andhra Pradesh,Srikakulam,532403,1,3
21-12-2025,Andhra Pradesh,Srikakulam,532404,2,1
21-12-2025,Andhra Pradesh,Srikakulam,532406,0,3
21-12-2025,Andhra Pradesh,Srikakulam,532421,1,3
31-12-2025,Andhra Pradesh,Srikakulam,532001,5,32
31-12-2025,Andhra Pradesh,Srikakulam,532122,1,4
31-12-2025,Andhra Pradesh,Srikakulam,532127,4,20
31-12-2025,Andhra Pradesh,Srikakulam,532168,3,29
31-12-2025,Andhra Pradesh,Srikakulam,532211,2,6
31-12-2025,Andhra Pradesh,Srikakulam,532216,0,4
31-12-2025,Andhra Pradesh,Srikakulam,532218,0,8
31-12-2025,Andhra Pradesh,Srikakulam,532284,1,6
31-12-2025,Andhra Pradesh,Srikakulam,532322,0,8
31-12-2025,Andhra Pradesh,Srikakulam,532402,2,8
31-12-2025,Andhra Pradesh,Srikakulam,532407,5,15
31-12-2025,Andhra Pradesh,Srikakulam,532408,1,4
31-12-2025,Andhra Pradesh,Srikakulam,532409,1,2
31-12-2025,Andhra Pradesh,Srikakulam,532456,1,6
31-12-2025,Andhra Pradesh,Srikakulam,535557,0,2
29-12-2025,Andhra Pradesh,Srikakulam,532122,0,1
29-12-2025,Andhra Pradesh,Srikakulam,532123,1,5
29-12-2025,Andhra Pradesh,Srikakulam,532190,0,3
29-12-2025,Andhra Pradesh,Srikakulam,532201,1,25
29-12-2025,Andhra Pradesh,Srikakulam,532212,1,5
29-12-2025,Andhra Pradesh,Srikakulam,532213,1,12
29-12-2025,Andhra Pradesh,Srikakulam,532218,0,6
29-12-2025,Andhra Pradesh,Srikakulam,532219,0,3
29-12-2025,Andhra Pradesh,Srikakulam,532243,0,7
29-12-2025,Andhra Pradesh,Srikakulam,532322,0,7
29-12-2025,Andhra Pradesh,Srikakulam,532405,1,8
29-12-2025,Andhra Pradesh,Srikakulam,532410,0,2
29-12-2025,Andhra Pradesh,Srikakulam,532427,0,4
22-12-2025,Andhra Pradesh,Srikakulam,532123,2,6
22-12-2025,Andhra Pradesh,Srikakulam,532148,0,7
22-12-2025,Andhra Pradesh,Srikakulam,532190,0,5
22-12-2025,Andhra Pradesh,Srikakulam,532216,2,5
22-12-2025,Andhra Pradesh,Srikakulam,532219,0,2
22-12-2025,Andhra Pradesh,Srikakulam,532221,0,16
22-12-2025,Andhra Pradesh,Srikakulam,532243,3,7
22-12-2025,Andhra Pradesh,Srikakulam,532290,1,9
22-12-2025,Andhra Pradesh,Srikakulam,532405,0,9
22-12-2025,Andhra Pradesh,Srikakulam,532425,0,4
22-12-2025,Andhra Pradesh,Srikakulam,532426,1,4
22-12-2025,Andhra Pradesh,Srikakulam,532445,1,6
22-12-2025,Andhra Pradesh,Srikakulam,532455,1,8
22-12-2025,Andhra Pradesh,Srikakulam,532461,0,1
21-12-2025,Andhra Pradesh,Srikakulam,532190,0,1
21-12-2025,Andhra Pradesh,Srikakulam,532215,0,1
21-12-2025,Andhra Pradesh,Srikakulam,532220,0,1
21-12-2025,Andhra Pradesh,Srikakulam,532312,0,2
21-12-2025,Andhra Pradesh,Srikakulam,532425,0,1
21-12-2025,Andhra Pradesh,Srikakulam,532430,0,1
21-12-2025,Andhra Pradesh,Srikakulam,532432,0,3
21-12-2025,Andhra Pradesh,Srikakulam,532459,0,2
21-12-2025,Andhra Pradesh,Srikakulam,535557,0,1
02-01-2026,Andhra Pradesh,Srikakulam,532185,3,14
02-01-2026,Andhra Pradesh,Srikakulam,532211,1,4
02-01-2026,Andhra Pradesh,Srikakulam,532212,1,3
02-01-2026,Andhra Pradesh,Srikakulam,532221,3,6
02-01-2026,Andhra Pradesh,Srikakulam,532264,0,2
02-01-2026,Andhra Pradesh,Srikakulam,532284,1,4
02-01-2026,Andhra Pradesh,Srikakulam,532405,1,2
02-01-2026,Andhra Pradesh,Srikakulam,532407,1,24
02-01-2026,Andhra Pradesh,Srikakulam,532408,1,5
02-01-2026,Andhra Pradesh,Srikakulam,532409,0,2
02-01-2026,Andhra Pradesh,Srikakulam,532427,0,1
02-01-2026,Andhra Pradesh,Srikakulam,532456,1,2
02-01-2026,Andhra Pradesh,Srikakulam,532459,3,3
03-01-2026,Andhra Pradesh,Srikakulam,532123,1,3
03-01-2026,Andhra Pradesh,Srikakulam,532127,0,3
03-01-2026,Andhra Pradesh,Srikakulam,532168,0,6
03-01-2026,Andhra Pradesh,Srikakulam,532195,0,8
03-01-2026,Andhra Pradesh,Srikakulam,532312,1,7
03-01-2026,Andhra Pradesh,Srikakulam,532403,0,2
03-01-2026,Andhra Pradesh,Srikakulam,532408,0,4
03-01-2026,Andhra Pradesh,Srikakulam,532409,0,1
03-01-2026,Andhra Pradesh,Srikakulam,532445,0,4
03-01-2026,Andhra Pradesh,Srikakulam,532456,0,3
03-01-2026,Andhra Pradesh,Srikakulam,532458,0,2
24-12-2025,Andhra Pradesh,Srikakulam,532213,0,11
24-12-2025,Andhra Pradesh,Srikakulam,532263,3,0
24-12-2025,Andhra Pradesh,Srikakulam,532402,0,12
24-12-2025,Andhra Pradesh,Srikakulam,532404,1,9
24-12-2025,Andhra Pradesh,Srikakulam,532409,3,6
24-12-2025,Andhra Pradesh,Srikakulam,532410,0,5
24-12-2025,Andhra Pradesh,Srikakulam,532457,1,3
24-12-2025,Andhra Pradesh,Srikakulam,532484,0,8
23-12-2025,Andhra Pradesh,Srikakulam,532005,1,7
23-12-2025,Andhra Pradesh,Srikakulam,532127,9,23
23-12-2025,Andhra Pradesh,Srikakulam,532221,2,21
23-12-2025,Andhra Pradesh,Srikakulam,532290,2,9
23-12-2025,Andhra Pradesh,Srikakulam,532409,3,8
23-12-2025,Andhra Pradesh,Srikakulam,532426,0,3
23-12-2025,Andhra Pradesh,Srikakulam,532428,1,3
23-12-2025,Andhra Pradesh,Srikakulam,532432,4,10
23-12-2025,Andhra Pradesh,Srikakulam,532445,0,11
23-12-2025,Andhra Pradesh,Srikakulam,532457,1,9
23-12-2025,Andhra Pradesh,Srikakulam,532461,0,2
23-12-2025,Andhra Pradesh,Srikakulam,532474,0,10
23-12-2025,Andhra Pradesh,Srikakulam,535125,1,5
26-12-2025,Andhra Pradesh,Srikakulam,532001,6,50
26-12-2025,Andhra Pradesh,Srikakulam,532211,6,4
26-12-2025,Andhra Pradesh,Srikakulam,532213,4,12
26-12-2025,Andhra Pradesh,Srikakulam,532219,0,8
26-12-2025,Andhra Pradesh,Srikakulam,532243,0,7
26-12-2025,Andhra Pradesh,Srikakulam,532290,1,9
26-12-2025,Andhra Pradesh,Srikakulam,532291,0,12
26-12-2025,Andhra Pradesh,Srikakulam,532440,1,11
26-12-2025,Andhra Pradesh,Srikakulam,532462,0,3
26-12-2025,Andhra Pradesh,Srikakulam,535125,0,7
26-12-2025,Andhra Pradesh,Srikakulam,535128,0,2
27-12-2025,Andhra Pradesh,Srikakulam,532127,6,18
27-12-2025,Andhra Pradesh,Srikakulam,532201,2,13
27-12-2025,Andhra Pradesh,Srikakulam,532211,1,5
27-12-2025,Andhra Pradesh,Srikakulam,532218,0,8
27-12-2025,Andhra Pradesh,Srikakulam,532220,0,8
27-12-2025,Andhra Pradesh,Srikakulam,532312,4,23
27-12-2025,Andhra Pradesh,Srikakulam,532322,0,8
27-12-2025,Andhra Pradesh,Srikakulam,532405,2,1
27-12-2025,Andhra Pradesh,Srikakulam,532409,0,7
27-12-2025,Andhra Pradesh,Srikakulam,532430,2,11
27-12-2025,Andhra Pradesh,Srikakulam,532440,1,17
27-12-2025,Andhra Pradesh,Srikakulam,532443,2,4
27-12-2025,Andhra Pradesh,Srikakulam,532455,2,10
27-12-2025,Andhra Pradesh,Srikakulam,532456,1,3
27-12-2025,Andhra Pradesh,Srikakulam,532461,0,1
27-12-2025,Andhra Pradesh,Srikakulam,532484,0,4
18-12-2025,Andhra Pradesh,Srikakulam,532005,0,9
18-12-2025,Andhra Pradesh,Srikakulam,532123,4,10
18-12-2025,Andhra Pradesh,Srikakulam,532168,4,25
18-12-2025,Andhra Pradesh,Srikakulam,532195,3,21
18-12-2025,Andhra Pradesh,Srikakulam,532213,3,13
18-12-2025,Andhra Pradesh,Srikakulam,532215,2,8
18-12-2025,Andhra Pradesh,Srikakulam,532216,1,1
18-12-2025,Andhra Pradesh,Srikakulam,532264,5,4
18-12-2025,Andhra Pradesh,Srikakulam,532445,0,5
18-12-2025,Andhra Pradesh,Srikakulam,532457,2,7
18-12-2025,Andhra Pradesh,Srikakulam,532460,1,12
18-12-2025,Andhra Pradesh,Srikakulam,532462,0,5
18-12-2025,Andhra Pradesh,Srikakulam,532474,0,6
18-12-2025,Andhra Pradesh,Srikakulam,532484,3,14
19-12-2025,Andhra Pradesh,Srikakulam,532001,4,30
19-12-2025,Andhra Pradesh,Srikakulam,532005,2,6
19-12-2025,Andhra Pradesh,Srikakulam,532123,2,9
19-12-2025,Andhra Pradesh,Srikakulam,532214,0,5
19-12-2025,Andhra Pradesh,Srikakulam,532219,0,4
19-12-2025,Andhra Pradesh,Srikakulam,532222,1,14
19-12-2025,Andhra Pradesh,Srikakulam,532290,1,7
19-12-2025,Andhra Pradesh,Srikakulam,532404,1,9
19-12-2025,Andhra Pradesh,Srikakulam,532406,1,4
19-12-2025,Andhra Pradesh,Srikakulam,532421,4,11
19-12-2025,Andhra Pradesh,Srikakulam,532428,0,2
19-12-2025,Andhra Pradesh,Srikakulam,532429,1,12
19-12-2025,Andhra Pradesh,Srikakulam,532430,2,9
20-12-2025,Andhra Pradesh,Srikakulam,535128,1,0
28-12-2025,Andhra Pradesh,Srikakulam,532001,3,18
28-12-2025,Andhra Pradesh,Srikakulam,532190,0,5
28-12-2025,Andhra Pradesh,Srikakulam,532216,0,3
28-12-2025,Andhra Pradesh,Srikakulam,532263,1,1
28-12-2025,Andhra Pradesh,Srikakulam,532264,1,4
28-12-2025,Andhra Pradesh,Srikakulam,532428,1,2
28-12-2025,Andhra Pradesh,Srikakulam,532429,1,1
28-12-2025,Andhra Pradesh,Srikakulam,532455,4,7
20-12-2025,Andhra Pradesh,Srikakulam,532123,1,5
20-12-2025,Andhra Pradesh,Srikakulam,532185,7,24
20-12-2025,Andhra Pradesh,Srikakulam,532190,0,2
20-12-2025,Andhra Pradesh,Srikakulam,532322,0,6
20-12-2025,Andhra Pradesh,Srikakulam,532404,2,8
20-12-2025,Andhra Pradesh,Srikakulam,532405,0,7
20-12-2025,Andhra Pradesh,Srikakulam,532410,0,7
20-12-2025,Andhra Pradesh,Srikakulam,532430,1,11
20-12-2025,Andhra Pradesh,Srikakulam,532474,3,5
01-01-2026,Andhra Pradesh,Srikakulam,532127,3,11
01-01-2026,Andhra Pradesh,Srikakulam,532185,6,30
01-01-2026,Andhra Pradesh,Srikakulam,532201,1,16
01-01-2026,Andhra Pradesh,Srikakulam,532221,3,7
01-01-2026,Andhra Pradesh,Srikakulam,532242,0,5
01-01-2026,Andhra Pradesh,Srikakulam,532409,0,6
01-01-2026,Andhra Pradesh,Srikakulam,532429,0,2
01-01-2026,Andhra Pradesh,Srikakulam,532432,1,1
01-01-2026,Andhra Pradesh,Srikakulam,532458,2,11
01-01-2026,Andhra Pradesh,Srikakulam,532459,2,6
01-01-2026,Andhra Pradesh,Srikakulam,532462,1,3
01-01-2026,Andhra Pradesh,Srikakulam,532474,0,4
25-12-2025,Andhra Pradesh,Srikakulam,532190,0,1
25-12-2025,Andhra Pradesh,Srikakulam,532407,3,11
25-12-2025,Andhra Pradesh,Srikakulam,532455,0,5
25-12-2025,Andhra Pradesh,Srikakulam,532474,0,2
25-12-2025,Andhra Pradesh,Srikakulam,532484,0,2
13-12-2025,Andhra Pradesh,Srikakulam,532001,1,12
13-12-2025,Andhra Pradesh,Srikakulam,532148,0,2
13-12-2025,Andhra Pradesh,Srikakulam,532168,1,18
13-12-2025,Andhra Pradesh,Srikakulam,532211,2,7
13-12-2025,Andhra Pradesh,Srikakulam,532216,0,2
13-12-2025,Andhra Pradesh,Srikakulam,532263,2,10
13-12-2025,Andhra Pradesh,Srikakulam,532404,0,5
13-12-2025,Andhra Pradesh,Srikakulam,532405,0,1
13-12-2025,Andhra Pradesh,Srikakulam,532428,0,1
13-12-2025,Andhra Pradesh,Srikakulam,532430,0,9
13-12-2025,Andhra Pradesh,Srikakulam,532445,1,3
13-12-2025,Andhra Pradesh,Srikakulam,532457,0,5
13-12-2025,Andhra Pradesh,Srikakulam,532458,0,4
13-12-2025,Andhra Pradesh,Srikakulam,532460,0,3
13-12-2025,Andhra Pradesh,Srikakulam,532461,2,2
13-12-2025,Andhra Pradesh,Srikakulam,532462,0,2
13-12-2025,Andhra Pradesh,Srikakulam,532474,2,4
13-12-2025,Andhra Pradesh,Srikakulam,535557,0,1
14-12-2025,Andhra Pradesh,Srikakulam,532185,0,1
14-12-2025,Andhra Pradesh,Srikakulam,532195,0,5
14-12-2025,Andhra Pradesh,Srikakulam,532213,0,1
14-12-2025,Andhra Pradesh,Srikakulam,532220,0,1
14-12-2025,Andhra Pradesh,Srikakulam,532428,0,1
14-12-2025,Andhra Pradesh,Srikakulam,532460,0,1
14-12-2025,Andhra Pradesh,Srikakulam,532484,0,2
16-12-2025,Andhra Pradesh,Srikakulam,532001,7,44
16-12-2025,Andhra Pradesh,Srikakulam,532005,1,11
16-12-2025,Andhra Pradesh,Srikakulam,532148,6,11
16-12-2025,Andhra Pradesh,Srikakulam,532195,6,24
16-12-2025,Andhra Pradesh,Srikakulam,532214,1,11
16-12-2025,Andhra Pradesh,Srikakulam,532219,1,6
16-12-2025,Andhra Pradesh,Srikakulam,532220,3,12
16-12-2025,Andhra Pradesh,Srikakulam,532222,4,34
16-12-2025,Andhra Pradesh,Srikakulam,532405,1,6
16-12-2025,Andhra Pradesh,Srikakulam,532407,8,21
16-12-2025,Andhra Pradesh,Srikakulam,532427,3,4
16-12-2025,Andhra Pradesh,Srikakulam,535557,0,1
11-12-2025,Andhra Pradesh,Srikakulam,532168,7,22
11-12-2025,Andhra Pradesh,Srikakulam,532185,0,28
11-12-2025,Andhra Pradesh,Srikakulam,532190,1,8
11-12-2025,Andhra Pradesh,Srikakulam,532195,4,24
11-12-2025,Andhra Pradesh,Srikakulam,532216,2,7
11-12-2025,Andhra Pradesh,Srikakulam,532243,0,8
11-12-2025,Andhra Pradesh,Srikakulam,532263,0,9
11-12-2025,Andhra Pradesh,Srikakulam,532264,0,10
11-12-2025,Andhra Pradesh,Srikakulam,532312,16,42
11-12-2025,Andhra Pradesh,Srikakulam,532405,0,7
11-12-2025,Andhra Pradesh,Srikakulam,532421,2,20
11-12-2025,Andhra Pradesh,Srikakulam,532427,0,6
11-12-2025,Andhra Pradesh,Srikakulam,532430,1,12
11-12-2025,Andhra Pradesh,Srikakulam,532432,0,7
11-12-2025,Andhra Pradesh,Srikakulam,532458,1,12
11-12-2025,Andhra Pradesh,Srikakulam,532460,0,6
11-12-2025,Andhra Pradesh,Srikakulam,532461,2,3
04-12-2025,Andhra Pradesh,Srikakulam,532221,1,14
04-12-2025,Andhra Pradesh,Srikakulam,532222,6,16
04-12-2025,Andhra Pradesh,Srikakulam,532264,1,13
04-12-2025,Andhra Pradesh,Srikakulam,532401,2,16
04-12-2025,Andhra Pradesh,Srikakulam,532404,1,7
04-12-2025,Andhra Pradesh,Srikakulam,532406,1,8
04-12-2025,Andhra Pradesh,Srikakulam,532428,0,2
15-12-2025,Andhra Pradesh,Srikakulam,532195,3,11
15-12-2025,Andhra Pradesh,Srikakulam,532213,1,17
15-12-2025,Andhra Pradesh,Srikakulam,532214,1,10
15-12-2025,Andhra Pradesh,Srikakulam,532218,3,11
15-12-2025,Andhra Pradesh,Srikakulam,532220,0,7
15-12-2025,Andhra Pradesh,Srikakulam,532221,1,12
15-12-2025,Andhra Pradesh,Srikakulam,532243,1,10
15-12-2025,Andhra Pradesh,Srikakulam,532292,0,13
15-12-2025,Andhra Pradesh,Srikakulam,532312,9,39
15-12-2025,Andhra Pradesh,Srikakulam,532322,1,15
15-12-2025,Andhra Pradesh,Srikakulam,532425,2,4
15-12-2025,Andhra Pradesh,Srikakulam,532427,2,6
15-12-2025,Andhra Pradesh,Srikakulam,532428,1,8
15-12-2025,Andhra Pradesh,Srikakulam,532432,2,6
15-12-2025,Andhra Pradesh,Srikakulam,532443,0,5
09-12-2025,Andhra Pradesh,Srikakulam,532123,3,20
09-12-2025,Andhra Pradesh,Srikakulam,532187,0,1
09-12-2025,Andhra Pradesh,Srikakulam,532221,4,29
09-12-2025,Andhra Pradesh,Srikakulam,532222,1,26
09-12-2025,Andhra Pradesh,Srikakulam,532312,2,28
09-12-2025,Andhra Pradesh,Srikakulam,532401,4,24
09-12-2025,Andhra Pradesh,Srikakulam,532425,0,10
09-12-2025,Andhra Pradesh,Srikakulam,532427,0,4
09-12-2025,Andhra Pradesh,Srikakulam,532443,1,3
09-12-2025,Andhra Pradesh,Srikakulam,532458,3,16
09-12-2025,Andhra Pradesh,Srikakulam,532459,1,17
09-12-2025,Andhra Pradesh,Srikakulam,532460,0,10
09-12-2025,Andhra Pradesh,Srikakulam,532484,1,15
10-12-2025,Andhra Pradesh,Srikakulam,532001,6,45
10-12-2025,Andhra Pradesh,Srikakulam,532148,2,9
10-12-2025,Andhra Pradesh,Srikakulam,532201,8,28
10-12-2025,Andhra Pradesh,Srikakulam,532212,2,4
10-12-2025,Andhra Pradesh,Srikakulam,532214,0,7
10-12-2025,Andhra Pradesh,Srikakulam,532402,0,11
10-12-2025,Andhra Pradesh,Srikakulam,532404,2,10
10-12-2025,Andhra Pradesh,Srikakulam,532407,5,23
10-12-2025,Andhra Pradesh,Srikakulam,532410,2,9
10-12-2025,Andhra Pradesh,Srikakulam,532421,4,22
10-12-2025,Andhra Pradesh,Srikakulam,532426,0,6
10-12-2025,Andhra Pradesh,Srikakulam,532443,2,7
10-12-2025,Andhra Pradesh,Srikakulam,532458,3,9
10-12-2025,Andhra Pradesh,Srikakulam,535128,1,0
12-12-2025,Andhra Pradesh,Srikakulam,532122,1,6
12-12-2025,Andhra Pradesh,Srikakulam,532222,5,29
12-12-2025,Andhra Pradesh,Srikakulam,532242,0,7
12-12-2025,Andhra Pradesh,Srikakulam,532264,1,13
12-12-2025,Andhra Pradesh,Srikakulam,532284,1,8
12-12-2025,Andhra Pradesh,Srikakulam,532404,1,12
12-12-2025,Andhra Pradesh,Srikakulam,532406,2,7
12-12-2025,Andhra Pradesh,Srikakulam,532409,3,19
12-12-2025,Andhra Pradesh,Srikakulam,532430,0,21
12-12-2025,Andhra Pradesh,Srikakulam,532456,1,1
12-12-2025,Andhra Pradesh,Srikakulam,532459,2,12
12-12-2025,Andhra Pradesh,Srikakulam,532460,3,15
06-12-2025,Andhra Pradesh,Srikakulam,532005,0,7
06-12-2025,Andhra Pradesh,Srikakulam,532195,6,19
06-12-2025,Andhra Pradesh,Srikakulam,532201,6,28
06-12-2025,Andhra Pradesh,Srikakulam,532211,2,12
06-12-2025,Andhra Pradesh,Srikakulam,532214,3,12
06-12-2025,Andhra Pradesh,Srikakulam,532218,0,20
06-12-2025,Andhra Pradesh,Srikakulam,532219,0,4
06-12-2025,Andhra Pradesh,Srikakulam,532402,2,2
06-12-2025,Andhra Pradesh,Srikakulam,532403,5,19
06-12-2025,Andhra Pradesh,Srikakulam,532405,3,12
06-12-2025,Andhra Pradesh,Srikakulam,532445,0,9
06-12-2025,Andhra Pradesh,Srikakulam,532458,1,11
06-12-2025,Andhra Pradesh,Srikakulam,535125,0,1
05-12-2025,Andhra Pradesh,Srikakulam,532005,2,11
05-12-2025,Andhra Pradesh,Srikakulam,532123,2,6
05-12-2025,Andhra Pradesh,Srikakulam,532148,2,8
05-12-2025,Andhra Pradesh,Srikakulam,532211,0,8
05-12-2025,Andhra Pradesh,Srikakulam,532212,0,5
05-12-2025,Andhra Pradesh,Srikakulam,532218,0,11
05-12-2025,Andhra Pradesh,Srikakulam,532312,4,23
05-12-2025,Andhra Pradesh,Srikakulam,532401,0,20
05-12-2025,Andhra Pradesh,Srikakulam,532402,2,9
05-12-2025,Andhra Pradesh,Srikakulam,532404,1,6
05-12-2025,Andhra Pradesh,Srikakulam,532427,1,9
05-12-2025,Andhra Pradesh,Srikakulam,532457,0,6
05-12-2025,Andhra Pradesh,Srikakulam,532461,0,7
17-12-2025,Andhra Pradesh,Srikakulam,532001,2,39
17-12-2025,Andhra Pradesh,Srikakulam,532195,6,12
17-12-2025,Andhra Pradesh,Srikakulam,532222,2,23
17-12-2025,Andhra Pradesh,Srikakulam,532263,0,3
17-12-2025,Andhra Pradesh,Srikakulam,532402,1,7
17-12-2025,Andhra Pradesh,Srikakulam,532460,3,6
17-12-2025,Andhra Pradesh,Srikakulam,532461,0,4
08-12-2025,Andhra Pradesh,Srikakulam,532001,8,32
08-12-2025,Andhra Pradesh,Srikakulam,532148,0,7
08-12-2025,Andhra Pradesh,Srikakulam,532185,5,42
08-12-2025,Andhra Pradesh,Srikakulam,532213,5,15
08-12-2025,Andhra Pradesh,Srikakulam,532220,1,11
08-12-2025,Andhra Pradesh,Srikakulam,532264,6,8
08-12-2025,Andhra Pradesh,Srikakulam,532290,0,6
08-12-2025,Andhra Pradesh,Srikakulam,532440,3,27
08-12-2025,Andhra Pradesh,Srikakulam,532457,3,11
08-12-2025,Andhra Pradesh,Srikakulam,532459,4,10
08-12-2025,Andhra Pradesh,Srikakulam,532474,1,3
03-12-2025,Andhra Pradesh,Srikakulam,532123,1,12
03-12-2025,Andhra Pradesh,Srikakulam,532168,5,19
03-12-2025,Andhra Pradesh,Srikakulam,532195,1,15
03-12-2025,Andhra Pradesh,Srikakulam,532214,1,6
03-12-2025,Andhra Pradesh,Srikakulam,532216,0,3
03-12-2025,Andhra Pradesh,Srikakulam,532404,2,7
03-12-2025,Andhra Pradesh,Srikakulam,532405,1,7
03-12-2025,Andhra Pradesh,Srikakulam,532410,4,7
03-12-2025,Andhra Pradesh,Srikakulam,532432,1,4
03-12-2025,Andhra Pradesh,Srikakulam,532461,1,5
03-12-2025,Andhra Pradesh,Srikakulam,535125,1,4
07-12-2025,Andhra Pradesh,Srikakulam,532005,0,4
07-12-2025,Andhra Pradesh,Srikakulam,532168,0,2
07-12-2025,Andhra Pradesh,Srikakulam,532242,0,2
07-12-2025,Andhra Pradesh,Srikakulam,532290,0,1
07-12-2025,Andhra Pradesh,Srikakulam,532401,0,1
07-12-2025,Andhra Pradesh,Srikakulam,532455,0,1
07-12-2025,Andhra Pradesh,Srikakulam,532474,0,1
04-11-2025,Andhra Pradesh,Srikakulam,532148,7,11
04-11-2025,Andhra Pradesh,Srikakulam,532213,5,11
04-11-2025,Andhra Pradesh,Srikakulam,532219,1,2
04-11-2025,Andhra Pradesh,Srikakulam,532221,3,10
04-11-2025,Andhra Pradesh,Srikakulam,532263,1,4
04-11-2025,Andhra Pradesh,Srikakulam,532312,9,32
04-11-2025,Andhra Pradesh,Srikakulam,532322,2,15
04-11-2025,Andhra Pradesh,Srikakulam,532404,2,8
04-11-2025,Andhra Pradesh,Srikakulam,532408,4,8
04-11-2025,Andhra Pradesh,Srikakulam,532428,1,5
04-11-2025,Andhra Pradesh,Srikakulam,535125,2,3
08-11-2025,Andhra Pradesh,Srikakulam,532005,0,1
08-11-2025,Andhra Pradesh,Srikakulam,532127,5,10
