date,state,district,pincode,demo_age_5_17,demo_age_17_
15-11-2025,Tamil Nadu,Dharmapuri,636809,4,21
15-11-2025,Tamil Nadu,Dharmapuri,636810,8,22
15-11-2025,Tamil Nadu,Dharmapuri,636903,3,15
17-11-2025,Tamil Nadu,Dharmapuri,636807,7,21
17-11-2025,Tamil Nadu,Dharmapuri,636902,1,6
17-11-2025,Tamil Nadu,Dharmapuri,636904,4,4
18-11-2025,Tamil Nadu,Dharmapuri,635116,0,1
18-11-2025,Tamil Nadu,Dharmapuri,636705,2,10
18-11-2025,Tamil Nadu,Dharmapuri,636804,0,7
18-11-2025,Tamil Nadu,Dharmapuri,636805,0,2
18-11-2025,Tamil Nadu,Dharmapuri,636812,2,2
18-11-2025,Tamil Nadu,Dharmapuri,636903,1,31
19-11-2025,Tamil Nadu,Dharmapuri,635302,0,7
19-11-2025,Tamil Nadu,Dharmapuri,636705,0,7
19-11-2025,Tamil Nadu,Dharmapuri,636803,4,15
19-11-2025,Tamil Nadu,Dharmapuri,636805,2,6
19-11-2025,Tamil Nadu,Dharmapuri,636809,3,29
19-11-2025,Tamil Nadu,Dharmapuri,636812,1,0
19-11-2025,Tamil Nadu,Dharmapuri,636813,8,9
19-11-2025,Tamil Nadu,Dharmapuri,636903,2,35
20-11-2025,Tamil Nadu,Dharmapuri,635106,0,3
20-11-2025,Tamil Nadu,Dharmapuri,635116,0,1
20-11-2025,Tamil Nadu,Dharmapuri,636803,1,9
20-11-2025,Tamil Nadu,Dharmapuri,636806,1,7
20-11-2025,Tamil Nadu,Dharmapuri,636807,3,26
20-11-2025,Tamil Nadu,Dharmapuri,636813,4,14
21-11-2025,Tamil Nadu,Dharmapuri,635109,0,1
21-11-2025,Tamil Nadu,Dharmapuri,635123,0,2
21-11-2025,Tamil Nadu,Dharmapuri,635301,4,21
21-11-2025,Tamil Nadu,Dharmapuri,636352,4,3
21-11-2025,Tamil Nadu,Dharmapuri,636811,1,5
21-11-2025,Tamil Nadu,Dharmapuri,636903,3,23
21-11-2025,Tamil Nadu,Dharmapuri,636904,0,7
21-11-2025,Tamil Nadu,Dharmapuri,636905,3,13
01-11-2025,Tamil Nadu,Dharmapuri,635116,0,1
01-11-2025,Tamil Nadu,Dharmapuri,635301,0,7
01-11-2025,Tamil Nadu,Dharmapuri,635303,1,10
01-11-2025,Tamil Nadu,Dharmapuri,635305,0,4
01-11-2025,Tamil Nadu,Dharmapuri,636704,3,9
01-11-2025,Tamil Nadu,Dharmapuri,636705,2,10
01-11-2025,Tamil Nadu,Dharmapuri,636804,4,4
01-11-2025,Tamil Nadu,Dharmapuri,636807,8,15
01-11-2025,Tamil Nadu,Dharmapuri,636812,2,1
02-11-2025,Tamil Nadu,Dharmapuri,635109,0,1
02-11-2025,Tamil Nadu,Dharmapuri,635202,0,3
02-11-2025,Tamil Nadu,Dharmapuri,636705,0,1
02-11-2025,Tamil Nadu,Dharmapuri,636804,0,1
02-11-2025,Tamil Nadu,Dharmapuri,636810,0,1
02-11-2025,Tamil Nadu,Dharmapuri,636906,0,1
24-11-2025,Tamil Nadu,Dharmapuri,635205,0,7
24-11-2025,Tamil Nadu,Dharmapuri,635301,6,16
24-11-2025,Tamil Nadu,Dharmapuri,636803,2,17
24-11-2025,Tamil Nadu,Dharmapuri,636903,2,15
24-11-2025,Tamil Nadu,Dharmapuri,636905,0,17
25-11-2025,Tamil Nadu,Dharmapuri,635109,0,1
25-11-2025,Tamil Nadu,Dharmapuri,635202,0,17
25-11-2025,Tamil Nadu,Dharmapuri,635302,0,7
25-11-2025,Tamil Nadu,Dharmapuri,636805,0,6
25-11-2025,Tamil Nadu,Dharmapuri,636813,4,15
22-11-2025,Tamil Nadu,Dharmapuri,635109,0,1
22-11-2025,Tamil Nadu,Dharmapuri,635115,0,1
22-11-2025,Tamil Nadu,Dharmapuri,635303,0,6
22-11-2025,Tamil Nadu,Dharmapuri,636701,4,17
22-11-2025,Tamil Nadu,Dharmapuri,636803,4,6
22-11-2025,Tamil Nadu,Dharmapuri,636807,3,9
22-11-2025,Tamil Nadu,Dharmapuri,636810,11,16
22-11-2025,Tamil Nadu,Dharmapuri,636812,0,3
22-11-2025,Tamil Nadu,Dharmapuri,636813,9,10
22-11-2025,Tamil Nadu,Dharmapuri,636905,3,14
23-11-2025,Tamil Nadu,Dharmapuri,635301,0,2
23-11-2025,Tamil Nadu,Dharmapuri,636905,0,1
23-11-2025,Tamil Nadu,Dharmapuri,636906,0,1
01-12-2025,Tamil Nadu,Dharmapuri,635001,1,0
01-12-2025,Tamil Nadu,Dharmapuri,635111,0,9
01-12-2025,Tamil Nadu,Dharmapuri,635301,1,14
01-12-2025,Tamil Nadu,Dharmapuri,636704,2,11
01-12-2025,Tamil Nadu,Dharmapuri,636808,9,34
01-12-2025,Tamil Nadu,Dharmapuri,636811,1,8
01-12-2025,Tamil Nadu,Dharmapuri,636906,5,16
28-11-2025,Tamil Nadu,Dharmapuri,635106,0,1
28-11-2025,Tamil Nadu,Dharmapuri,636804,8,6
28-11-2025,Tamil Nadu,Dharmapuri,636810,7,44
28-11-2025,Tamil Nadu,Dharmapuri,636811,0,7
28-11-2025,Tamil Nadu,Dharmapuri,636812,1,2
28-11-2025,Tamil Nadu,Dharmapuri,636902,1,10
28-11-2025,Tamil Nadu,Dharmapuri,636903,0,19
28-11-2025,Tamil Nadu,Dharmapuri,636904,0,9
27-11-2025,Tamil Nadu,Dharmapuri,635106,0,2
27-11-2025,Tamil Nadu,Dharmapuri,635111,0,14
27-11-2025,Tamil Nadu,Dharmapuri,636806,2,12
27-11-2025,Tamil Nadu,Dharmapuri,636809,4,27
27-11-2025,Tamil Nadu,Dharmapuri,636904,0,10
03-11-2025,Tamil Nadu,Dharmapuri,635106,2,1
03-11-2025,Tamil Nadu,Dharmapuri,635116,0,1
03-11-2025,Tamil Nadu,Dharmapuri,635123,0,3
03-11-2025,Tamil Nadu,Dharmapuri,635205,1,20
03-11-2025,Tamil Nadu,Dharmapuri,635301,6,16
03-11-2025,Tamil Nadu,Dharmapuri,636701,8,17
03-11-2025,Tamil Nadu,Dharmapuri,636705,0,5
03-11-2025,Tamil Nadu,Dharmapuri,636807,9,18
03-11-2025,Tamil Nadu,Dharmapuri,636903,3,18
03-11-2025,Tamil Nadu,Dharmapuri,636905,4,17
31-10-2025,Tamil Nadu,Dharmapuri,635123,0,3
31-10-2025,Tamil Nadu,Dharmapuri,635301,8,8
26-11-2025,Tamil Nadu,Dharmapuri,635109,0,1
26-11-2025,Tamil Nadu,Dharmapuri,635111,1,6
26-11-2025,Tamil Nadu,Dharmapuri,635201,0,3
26-11-2025,Tamil Nadu,Dharmapuri,635301,6,11
26-11-2025,Tamil Nadu,Dharmapuri,636705,2,8
26-11-2025,Tamil Nadu,Dharmapuri,636803,1,11
26-11-2025,Tamil Nadu,Dharmapuri,636806,0,4
26-11-2025,Tamil Nadu,Dharmapuri,636807,3,13
26-11-2025,Tamil Nadu,Dharmapuri,636810,3,25
26-11-2025,Tamil Nadu,Dharmapuri,636906,1,10
30-10-2025,Tamil Nadu,Dharmapuri,635106,0,2
30-10-2025,Tamil Nadu,Dharmapuri,635111,3,8
30-10-2025,Tamil Nadu,Dharmapuri,635116,0,2
30-10-2025,Tamil Nadu,Dharmapuri,635205,8,13
30-10-2025,Tamil Nadu,Dharmapuri,636803,6,11
30-10-2025,Tamil Nadu,Dharmapuri,636804,3,4
30-10-2025,Tamil Nadu,Dharmapuri,636807,11,21
30-10-2025,Tamil Nadu,Dharmapuri,636904,5,9
29-10-2025,Tamil Nadu,Dharmapuri,636807,11,20
29-10-2025,Tamil Nadu,Dharmapuri,636811,2,5
29-10-2025,Tamil Nadu,Dharmapuri,636902,0,1
02-12-2025,Tamil Nadu,Dharmapuri,635116,1,3
02-12-2025,Tamil Nadu,Dharmapuri,635123,0,3
02-12-2025,Tamil Nadu,Dharmapuri,635303,0,2
02-12-2025,Tamil Nadu,Dharmapuri,636803,3,9
02-12-2025,Tamil Nadu,Dharmapuri,636806,5,10
02-12-2025,Tamil Nadu,Dharmapuri,636808,10,33
02-12-2025,Tamil Nadu,Dharmapuri,636905,1,22
29-11-2025,Tamil Nadu,Dharmapuri,635106,1,0
29-11-2025,Tamil Nadu,Dharmapuri,635302,1,4
29-11-2025,Tamil Nadu,Dharmapuri,636809,4,14
29-11-2025,Tamil Nadu,Dharmapuri,636810,12,38
29-11-2025,Tamil Nadu,Dharmapuri,636903,4,24
30-11-2025,Tamil Nadu,Dharmapuri,635301,0,1
30-11-2025,Tamil Nadu,Dharmapuri,636808,0,4
30-11-2025,Tamil Nadu,Dharmapuri,636810,0,2
30-11-2025,Tamil Nadu,Dharmapuri,636813,0,3
30-11-2025,Tamil Nadu,Dharmapuri,636903,0,2
01-03-2025,Tamil Nadu,Dharmapuri,635111,17,293
01-03-2025,Tamil Nadu,Dharmapuri,636906,29,654
01-03-2025,Tamil Nadu,Dharmapuri,635302,10,250
01-03-2025,Tamil Nadu,Dharmapuri,636808,95,962
01-03-2025,Tamil Nadu,Dharmapuri,636813,32,402
01-03-2025,Tamil Nadu,Dharmapuri,636806,15,219
02-09-2025,Tamil Nadu,Dharmapuri,635109,0,1
02-09-2025,Tamil Nadu,Dharmapuri,636704,4,1
02-09-2025,Tamil Nadu,Dharmapuri,636805,3,3
02-09-2025,Tamil Nadu,Dharmapuri,636806,0,10
02-09-2025,Tamil Nadu,Dharmapuri,636811,3,7
02-09-2025,Tamil Nadu,Dharmapuri,636812,0,7
02-09-2025,Tamil Nadu,Dharmapuri,636906,9,11
01-09-2025,Tamil Nadu,Dharmapuri,635301,1,7
01-09-2025,Tamil Nadu,Dharmapuri,635302,0,4
01-09-2025,Tamil Nadu,Dharmapuri,635303,1,9
01-09-2025,Tamil Nadu,Dharmapuri,636810,10,24
01-09-2025,Tamil Nadu,Dharmapuri,636813,3,9
01-09-2025,Tamil Nadu,Dharmapuri,636902,1,11
01-09-2025,Tamil Nadu,Dharmapuri,636906,4,24
04-09-2025,Tamil Nadu,Dharmapuri,635116,2,0
04-09-2025,Tamil Nadu,Dharmapuri,635301,1,10
04-09-2025,Tamil Nadu,Dharmapuri,635303,1,10
04-09-2025,Tamil Nadu,Dharmapuri,636352,0,3
04-09-2025,Tamil Nadu,Dharmapuri,636704,2,10
04-09-2025,Tamil Nadu,Dharmapuri,636803,1,7
04-09-2025,Tamil Nadu,Dharmapuri,636806,2,16
04-09-2025,Tamil Nadu,Dharmapuri,636810,4,11
04-09-2025,Tamil Nadu,Dharmapuri,636812,1,2
04-09-2025,Tamil Nadu,Dharmapuri,636813,3,17
03-09-2025,Tamil Nadu,Dharmapuri,635111,0,10
03-09-2025,Tamil Nadu,Dharmapuri,635205,1,12
03-09-2025,Tamil Nadu,Dharmapuri,635302,2,7
03-09-2025,Tamil Nadu,Dharmapuri,636813,1,9
05-09-2025,Tamil Nadu,Dharmapuri,636803,0,1
06-09-2025,Tamil Nadu,Dharmapuri,636701,10,24
06-09-2025,Tamil Nadu,Dharmapuri,636803,8,8
06-09-2025,Tamil Nadu,Dharmapuri,636811,13,3
06-09-2025,Tamil Nadu,Dharmapuri,636812,1,1
06-09-2025,Tamil Nadu,Dharmapuri,636903,16,16
08-09-2025,Tamil Nadu,Dharmapuri,635116,0,1
08-09-2025,Tamil Nadu,Dharmapuri,635205,8,17
08-09-2025,Tamil Nadu,Dharmapuri,635301,1,14
08-09-2025,Tamil Nadu,Dharmapuri,636352,1,6
08-09-2025,Tamil Nadu,Dharmapuri,636803,3,13
08-09-2025,Tamil Nadu,Dharmapuri,636806,4,20
08-09-2025,Tamil Nadu,Dharmapuri,636904,3,4
08-09-2025,Tamil Nadu,Dharmapuri,636905,4,19
09-09-2025,Tamil Nadu,Dharmapuri,635111,1,17
09-09-2025,Tamil Nadu,Dharmapuri,635123,0,3
09-09-2025,Tamil Nadu,Dharmapuri,635202,3,23
09-09-2025,Tamil Nadu,Dharmapuri,635203,0,1
09-09-2025,Tamil Nadu,Dharmapuri,635302,2,7
09-09-2025,Tamil Nadu,Dharmapuri,636704,3,28
09-09-2025,Tamil Nadu,Dharmapuri,636904,0,7
10-09-2025,Tamil Nadu,Dharmapuri,635205,2,8
10-09-2025,Tamil Nadu,Dharmapuri,636701,2,22
10-09-2025,Tamil Nadu,Dharmapuri,636705,1,13
10-09-2025,Tamil Nadu,Dharmapuri,636808,10,33
10-09-2025,Tamil Nadu,Dharmapuri,636903,7,42
11-09-2025,Tamil Nadu,Dharmapuri,635106,0,2
11-09-2025,Tamil Nadu,Dharmapuri,635109,0,1
11-09-2025,Tamil Nadu,Dharmapuri,635202,3,19
11-09-2025,Tamil Nadu,Dharmapuri,636352,1,17
11-09-2025,Tamil Nadu,Dharmapuri,636704,3,13
11-09-2025,Tamil Nadu,Dharmapuri,636803,1,8
11-09-2025,Tamil Nadu,Dharmapuri,636902,1,6
11-09-2025,Tamil Nadu,Dharmapuri,636905,8,25
13-09-2025,Tamil Nadu,Dharmapuri,635106,0,1
13-09-2025,Tamil Nadu,Dharmapuri,635126,0,1
13-09-2025,Tamil Nadu,Dharmapuri,635206,1,0
13-09-2025,Tamil Nadu,Dharmapuri,636352,1,7
13-09-2025,Tamil Nadu,Dharmapuri,636701,4,14
13-09-2025,Tamil Nadu,Dharmapuri,636807,2,4
13-09-2025,Tamil Nadu,Dharmapuri,636808,4,16
13-09-2025,Tamil Nadu,Dharmapuri,636813,5,23
13-09-2025,Tamil Nadu,Dharmapuri,636902,3,1
13-09-2025,Tamil Nadu,Dharmapuri,636903,4,12
12-09-2025,Tamil Nadu,Dharmapuri,635106,0,2
12-09-2025,Tamil Nadu,Dharmapuri,635202,7,12
12-09-2025,Tamil Nadu,Dharmapuri,635301,3,4
12-09-2025,Tamil Nadu,Dharmapuri,636701,1,18
12-09-2025,Tamil Nadu,Dharmapuri,636704,3,13
12-09-2025,Tamil Nadu,Dharmapuri,636809,6,24
12-09-2025,Tamil Nadu,Dharmapuri,636905,5,23
14-09-2025,Tamil Nadu,Dharmapuri,635301,0,1
14-09-2025,Tamil Nadu,Dharmapuri,636701,0,4
14-09-2025,Tamil Nadu,Dharmapuri,636705,0,3
14-09-2025,Tamil Nadu,Dharmapuri,636813,0,3
14-09-2025,Tamil Nadu,Dharmapuri,636905,0,3
15-09-2025,Tamil Nadu,Dharmapuri,636352,2,5
15-09-2025,Tamil Nadu,Dharmapuri,636812,0,5
15-09-2025,Tamil Nadu,Dharmapuri,636813,4,7
15-09-2025,Tamil Nadu,Dharmapuri,636902,2,12
17-09-2025,Tamil Nadu,Dharmapuri,635106,0,1
17-09-2025,Tamil Nadu,Dharmapuri,635111,0,7
17-09-2025,Tamil Nadu,Dharmapuri,635126,0,1
17-09-2025,Tamil Nadu,Dharmapuri,635202,11,30
17-09-2025,Tamil Nadu,Dharmapuri,635301,5,12
17-09-2025,Tamil Nadu,Dharmapuri,636810,14,17
17-09-2025,Tamil Nadu,Dharmapuri,636902,1,7
17-09-2025,Tamil Nadu,Dharmapuri,636906,2,9
16-09-2025,Tamil Nadu,Dharmapuri,635201,0,1
16-09-2025,Tamil Nadu,Dharmapuri,636701,8,25
16-09-2025,Tamil Nadu,Dharmapuri,636705,5,11
16-09-2025,Tamil Nadu,Dharmapuri,636804,0,7
16-09-2025,Tamil Nadu,Dharmapuri,636807,4,10
16-09-2025,Tamil Nadu,Dharmapuri,636903,8,25
18-09-2025,Tamil Nadu,Dharmapuri,635201,0,1
18-09-2025,Tamil Nadu,Dharmapuri,636810,6,38
19-09-2025,Tamil Nadu,Dharmapuri,635111,2,13
19-09-2025,Tamil Nadu,Dharmapuri,635116,0,10
19-09-2025,Tamil Nadu,Dharmapuri,635305,3,17
19-09-2025,Tamil Nadu,Dharmapuri,636705,3,6
19-09-2025,Tamil Nadu,Dharmapuri,636804,2,4
19-09-2025,Tamil Nadu,Dharmapuri,636808,7,41
19-09-2025,Tamil Nadu,Dharmapuri,636902,3,7
20-09-2025,Tamil Nadu,Dharmapuri,635111,5,11
20-09-2025,Tamil Nadu,Dharmapuri,635202,5,13
20-09-2025,Tamil Nadu,Dharmapuri,635303,2,9
20-09-2025,Tamil Nadu,Dharmapuri,636807,5,6
20-09-2025,Tamil Nadu,Dharmapuri,636811,4,15
20-09-2025,Tamil Nadu,Dharmapuri,636902,0,5
20-09-2025,Tamil Nadu,Dharmapuri,636904,4,2
20-09-2025,Tamil Nadu,Dharmapuri,636905,1,2
13-10-2025,Tamil Nadu,Dharmapuri,635111,0,3
13-10-2025,Tamil Nadu,Dharmapuri,635205,0,4
13-10-2025,Tamil Nadu,Dharmapuri,635301,0,6
13-10-2025,Tamil Nadu,Dharmapuri,635305,1,3
13-10-2025,Tamil Nadu,Dharmapuri,636808,0,6
15-10-2025,Tamil Nadu,Dharmapuri,635202,4,17
15-10-2025,Tamil Nadu,Dharmapuri,636705,5,7
15-10-2025,Tamil Nadu,Dharmapuri,636812,0,3
15-10-2025,Tamil Nadu,Dharmapuri,636903,4,15
15-10-2025,Tamil Nadu,Dharmapuri,636906,2,18
16-10-2025,Tamil Nadu,Dharmapuri,636811,3,6
13-11-2025,Tamil Nadu,Dharmapuri,635116,1,2
16-11-2025,Tamil Nadu,Dharmapuri,635201,0,1
16-11-2025,Tamil Nadu,Dharmapuri,636352,1,2
04-12-2025,Tamil Nadu,Dharmapuri,635001,1,0
07-12-2025,Tamil Nadu,Dharmapuri,635123,0,1
07-12-2025,Tamil Nadu,Dharmapuri,636812,0,1
09-12-2025,Tamil Nadu,Dharmapuri,635121,0,1
12-12-2025,Tamil Nadu,Dharmapuri,635106,0,1
14-12-2025,Tamil Nadu,Dharmapuri,635123,0,2
14-12-2025,Tamil Nadu,Dharmapuri,636352,0,2
26-10-2025,Tamil Nadu,Dharmapuri,635106,0,2
26-10-2025,Tamil Nadu,Dharmapuri,635205,10,15
26-10-2025,Tamil Nadu,Dharmapuri,636807,5,19
26-10-2025,Tamil Nadu,Dharmapuri,636809,5,17
26-10-2025,Tamil Nadu,Dharmapuri,636811,2,14
26-10-2025,Tamil Nadu,Dharmapuri,636903,2,27
21-10-2025,Tamil Nadu,Dharmapuri,635116,1,1
21-10-2025,Tamil Nadu,Dharmapuri,635202,1,0
21-10-2025,Tamil Nadu,Dharmapuri,636705,0,1
21-10-2025,Tamil Nadu,Dharmapuri,636812,0,1
20-10-2025,Tamil Nadu,Dharmapuri,635123,1,0
20-10-2025,Tamil Nadu,Dharmapuri,635303,2,2
20-10-2025,Tamil Nadu,Dharmapuri,636811,2,2
18-10-2025,Tamil Nadu,Dharmapuri,635109,0,1
18-10-2025,Tamil Nadu,Dharmapuri,635123,0,2
18-10-2025,Tamil Nadu,Dharmapuri,636805,0,4
18-10-2025,Tamil Nadu,Dharmapuri,636808,3,29
18-10-2025,Tamil Nadu,Dharmapuri,636809,4,17
17-10-2025,Tamil Nadu,Dharmapuri,636701,5,8
17-10-2025,Tamil Nadu,Dharmapuri,636810,5,12
17-10-2025,Tamil Nadu,Dharmapuri,636905,2,7
19-10-2025,Tamil Nadu,Dharmapuri,635202,3,6
19-10-2025,Tamil Nadu,Dharmapuri,635205,3,5
19-10-2025,Tamil Nadu,Dharmapuri,636805,3,4
19-10-2025,Tamil Nadu,Dharmapuri,636813,9,6
19-10-2025,Tamil Nadu,Dharmapuri,636906,0,6
23-10-2025,Tamil Nadu,Dharmapuri,635303,0,1
23-10-2025,Tamil Nadu,Dharmapuri,636903,1,1
22-10-2025,Tamil Nadu,Dharmapuri,636804,1,0
24-10-2025,Tamil Nadu,Dharmapuri,635303,0,8
24-10-2025,Tamil Nadu,Dharmapuri,636352,1,1
24-10-2025,Tamil Nadu,Dharmapuri,636806,4,7
24-10-2025,Tamil Nadu,Dharmapuri,636812,0,4
24-10-2025,Tamil Nadu,Dharmapuri,636905,2,14
24-10-2025,Tamil Nadu,Dharmapuri,636906,5,11
25-10-2025,Tamil Nadu,Dharmapuri,635111,1,7
25-10-2025,Tamil Nadu,Dharmapuri,635116,1,1
25-10-2025,Tamil Nadu,Dharmapuri,636808,4,34
25-10-2025,Tamil Nadu,Dharmapuri,636810,9,32
25-10-2025,Tamil Nadu,Dharmapuri,636812,0,4
25-10-2025,Tamil Nadu,Dharmapuri,636903,7,29
27-10-2025,Tamil Nadu,Dharmapuri,635111,2,7
27-10-2025,Tamil Nadu,Dharmapuri,635301,0,15
27-10-2025,Tamil Nadu,Dharmapuri,636352,0,2
27-10-2025,Tamil Nadu,Dharmapuri,636803,4,13
27-10-2025,Tamil Nadu,Dharmapuri,636805,1,7
27-10-2025,Tamil Nadu,Dharmapuri,636810,11,21
27-10-2025,Tamil Nadu,Dharmapuri,636904,3,8
28-10-2025,Tamil Nadu,Dharmapuri,635109,1,0
28-10-2025,Tamil Nadu,Dharmapuri,635116,1,1
28-10-2025,Tamil Nadu,Dharmapuri,635123,0,2
28-10-2025,Tamil Nadu,Dharmapuri,635205,2,11
28-10-2025,Tamil Nadu,Dharmapuri,635302,1,5
28-10-2025,Tamil Nadu,Dharmapuri,635303,0,6
28-10-2025,Tamil Nadu,Dharmapuri,635305,2,7
28-10-2025,Tamil Nadu,Dharmapuri,636808,4,24
28-10-2025,Tamil Nadu,Dharmapuri,636903,4,22
30-10-2025,Tamil Nadu,Dharmapuri,635201,0,1
02-11-2025,Tamil Nadu,Dharmapuri,635106,0,1
02-11-2025,Tamil Nadu,Dharmapuri,636805,0,2
06-11-2025,Tamil Nadu,Dharmapuri,635201,0,1
09-11-2025,Tamil Nadu,Dharmapuri,635303,0,1
09-11-2025,Tamil Nadu,Dharmapuri,636701,3,10
09-11-2025,Tamil Nadu,Dharmapuri,636805,0,2
11-11-2025,Tamil Nadu,Dharmapuri,635115,1,0
21-12-2025,Tamil Nadu,Dharmapuri,635112,0,1
21-12-2025,Tamil Nadu,Dharmapuri,636902,0,3
29-12-2025,Tamil Nadu,Dharmapuri,635203,0,1
29-12-2025,Tamil Nadu,Dharmapuri,636701,2,11
29-12-2025,Tamil Nadu,Dharmapuri,636804,1,3
29-12-2025,Tamil Nadu,Dharmapuri,636811,5,7
29-12-2025,Tamil Nadu,Dharmapuri,636812,0,4
29-12-2025,Tamil Nadu,Dharmapuri,636813,8,9
03-01-2026,Tamil Nadu,Dharmapuri,635111,0,3
03-01-2026,Tamil Nadu,Dharmapuri,636805,0,1
03-01-2026,Tamil Nadu,Dharmapuri,636810,1,4
03-01-2026,Tamil Nadu,Dharmapuri,636903,0,3
03-01-2026,Tamil Nadu,Dharmapuri,636906,0,4
18-12-2025,Tamil Nadu,Dharmapuri,635106,0,1
18-12-2025,Tamil Nadu,Dharmapuri,635111,4,10
18-12-2025,Tamil Nadu,Dharmapuri,635305,2,15
18-12-2025,Tamil Nadu,Dharmapuri,636352,4,2
18-12-2025,Tamil Nadu,Dharmapuri,636812,1,3
18-12-2025,Tamil Nadu,Dharmapuri,636905,5,14
15-12-2025,Tamil Nadu,Dharmapuri,635109,0,2
15-12-2025,Tamil Nadu,Dharmapuri,635202,1,13
15-12-2025,Tamil Nadu,Dharmapuri,635301,0,14
15-12-2025,Tamil Nadu,Dharmapuri,636807,2,16
15-12-2025,Tamil Nadu,Dharmapuri,636808,2,43
15-12-2025,Tamil Nadu,Dharmapuri,636811,1,3
15-12-2025,Tamil Nadu,Dharmapuri,636813,15,24
08-12-2025,Tamil Nadu,Dharmapuri,635106,0,3
08-12-2025,Tamil Nadu,Dharmapuri,635205,2,22
08-12-2025,Tamil Nadu,Dharmapuri,635303,2,8
08-12-2025,Tamil Nadu,Dharmapuri,636704,0,19
08-12-2025,Tamil Nadu,Dharmapuri,636803,6,10
08-12-2025,Tamil Nadu,Dharmapuri,636812,0,4
08-12-2025,Tamil Nadu,Dharmapuri,636906,3,19
09-12-2025,Tamil Nadu,Dharmapuri,635106,0,1
09-12-2025,Tamil Nadu,Dharmapuri,635301,2,13
09-12-2025,Tamil Nadu,Dharmapuri,636701,2,28
09-12-2025,Tamil Nadu,Dharmapuri,636809,9,27
09-12-2025,Tamil Nadu,Dharmapuri,636906,1,29
10-12-2025,Tamil Nadu,Dharmapuri,635106,1,1
10-12-2025,Tamil Nadu,Dharmapuri,635111,2,7
10-12-2025,Tamil Nadu,Dharmapuri,635202,3,14
10-12-2025,Tamil Nadu,Dharmapuri,635305,1,11
10-12-2025,Tamil Nadu,Dharmapuri,636803,0,13
11-12-2025,Tamil Nadu,Dharmapuri,635111,1,18
11-12-2025,Tamil Nadu,Dharmapuri,636810,6,22
11-12-2025,Tamil Nadu,Dharmapuri,636811,1,7
11-12-2025,Tamil Nadu,Dharmapuri,636904,1,12
28-12-2025,Tamil Nadu,Dharmapuri,635301,3,2
28-12-2025,Tamil Nadu,Dharmapuri,635302,2,4
28-12-2025,Tamil Nadu,Dharmapuri,635305,1,2
28-12-2025,Tamil Nadu,Dharmapuri,636705,2,9
28-12-2025,Tamil Nadu,Dharmapuri,636807,7,3
23-12-2025,Tamil Nadu,Dharmapuri,635111,1,14
23-12-2025,Tamil Nadu,Dharmapuri,635116,0,2
23-12-2025,Tamil Nadu,Dharmapuri,636352,0,5
23-12-2025,Tamil Nadu,Dharmapuri,636701,3,22
23-12-2025,Tamil Nadu,Dharmapuri,636804,0,7
23-12-2025,Tamil Nadu,Dharmapuri,636808,0,38
23-12-2025,Tamil Nadu,Dharmapuri,636902,0,9
23-12-2025,Tamil Nadu,Dharmapuri,636904,0,10
27-12-2025,Tamil Nadu,Dharmapuri,635109,0,1
27-12-2025,Tamil Nadu,Dharmapuri,635111,0,7
27-12-2025,Tamil Nadu,Dharmapuri,635202,2,18
27-12-2025,Tamil Nadu,Dharmapuri,635302,6,10
27-12-2025,Tamil Nadu,Dharmapuri,636807,3,16
27-12-2025,Tamil Nadu,Dharmapuri,636808,0,19
27-12-2025,Tamil Nadu,Dharmapuri,636813,5,10
27-12-2025,Tamil Nadu,Dharmapuri,636906,2,6
13-12-2025,Tamil Nadu,Dharmapuri,635106,0,2
13-12-2025,Tamil Nadu,Dharmapuri,635205,0,9
13-12-2025,Tamil Nadu,Dharmapuri,635303,1,16
14-12-2025,Tamil Nadu,Dharmapuri,635201,0,1
14-12-2025,Tamil Nadu,Dharmapuri,635205,0,1
14-12-2025,Tamil Nadu,Dharmapuri,636704,0,1
14-12-2025,Tamil Nadu,Dharmapuri,636808,2,4
20-12-2025,Tamil Nadu,Dharmapuri,635101,0,2
20-12-2025,Tamil Nadu,Dharmapuri,636810,4,17
20-12-2025,Tamil Nadu,Dharmapuri,636906,10,8
21-12-2025,Tamil Nadu,Dharmapuri,635205,0,1
21-12-2025,Tamil Nadu,Dharmapuri,636701,1,5
21-12-2025,Tamil Nadu,Dharmapuri,636809,0,3
22-12-2025,Tamil Nadu,Dharmapuri,635111,4,3
22-12-2025,Tamil Nadu,Dharmapuri,635301,1,12
22-12-2025,Tamil Nadu,Dharmapuri,635305,1,15
22-12-2025,Tamil Nadu,Dharmapuri,636806,2,12
22-12-2025,Tamil Nadu,Dharmapuri,636808,6,25
22-12-2025,Tamil Nadu,Dharmapuri,636812,0,5
17-12-2025,Tamil Nadu,Dharmapuri,635106,0,1
17-12-2025,Tamil Nadu,Dharmapuri,635305,2,8
17-12-2025,Tamil Nadu,Dharmapuri,636804,1,9
16-12-2025,Tamil Nadu,Dharmapuri,635106,1,1
16-12-2025,Tamil Nadu,Dharmapuri,635123,0,2
16-12-2025,Tamil Nadu,Dharmapuri,635201,0,3
16-12-2025,Tamil Nadu,Dharmapuri,635202,3,15
16-12-2025,Tamil Nadu,Dharmapuri,636704,7,13
16-12-2025,Tamil Nadu,Dharmapuri,636812,3,0
25-12-2025,Tamil Nadu,Dharmapuri,635203,0,1
